time,ambient_temperature,electrical_demand[1].unscaled_power,heat_demand[1].unscaled_power,photovoltaic[1].normalized_power
65700.0,12.644758471299285,21112.818621080223,21267.008586498385,0.008887121402219934
66600.0,12.644758471299285,10771.784948784203,9352.759051887559,0.008887121402219934
67500.0,12.644758471299285,10279.156533101823,5186.824103647495,0.008887121402219934
68400.0,11.793498174317993,17582.872770580012,4715.588108423748,0.0
69300.0,11.793498174317993,12680.8322988362,17109.10961223108,0.0
70200.0,11.793498174317993,9801.874288446503,22375.28449275183,0.0
71100.0,11.793498174317993,10898.06434548025,15574.405469035693,0.0
72000.0,11.014514695004921,11247.679507761546,37014.4645538621,0.0
72900.0,11.014514695004921,10612.119467247378,24283.12538422443,0.0
73800.0,11.014514695004921,15262.254174153439,12474.33308481077,0.0
74700.0,11.014514695004921,12939.676492063842,3417.093227601707,0.0
75600.0,10.402169434204701,12991.510633564803,6720.581681031329,0.0
76500.0,10.402169434204701,16575.494596936886,13005.867118401338,0.0
77400.0,10.402169434204701,14370.625311767584,6166.576044540433,0.0
78300.0,10.402169434204701,19098.06227379398,13581.348040619443,0.0
79200.0,9.984570043232747,13871.793124818949,8791.54282823628,0.0
80100.0,9.984570043232747,12376.76587822031,25820.16265905607,0.0
81000.0,9.984570043232747,12691.852155690733,23767.731724481942,0.0
81900.0,9.984570043232747,10773.744034447234,2497.564852098107,0.0
82800.0,9.69747046193953,11412.161074886646,1764.600653713404,0.0
83700.0,9.69747046193953,9197.986132817961,6493.539475861745,0.0
84600.0,9.69747046193953,6032.348587071757,684.5274582568541,0.0
85500.0,9.69747046193953,6127.11935602076,964.6736638365684,0.0
86400.0,15.212593187900875,2326.085026898975,7229.1472432729715,0.0
87300.0,15.212593187900875,2270.0878283640764,1595.957702332264,0.0
88200.0,15.212593187900875,2472.2817945024776,266.5611632555476,0.0
89100.0,15.212593187900875,4141.096265125603,266.52291685810235,0.0
90000.0,14.43963277672682,2748.5128729894986,13010.021346334626,0.0
90900.0,14.43963277672682,2349.838940563196,4728.14597883765,0.0
91800.0,14.43963277672682,1979.0819788350489,4720.865588517072,0.0
92700.0,14.43963277672682,2109.116289718567,269.2100217879352,0.0
93600.0,13.758022232327889,2142.8288888365155,269.74175395770607,0.0
94500.0,13.758022232327889,3380.8077707319526,270.2263788699212,0.0
95400.0,13.758022232327889,2835.2840421478036,270.18313372987797,0.0
96300.0,13.758022232327889,1999.9788925740197,270.7155168978068,0.0
97200.0,13.274169091826732,2542.645621232919,5049.719846821136,0.0
98100.0,13.274169091826732,2676.353217734615,271.28872847703354,0.0
99000.0,13.274169091826732,3018.866694487433,271.8558649666799,0.0
99900.0,13.274169091826732,2568.521877698753,272.01064081971066,0.0
100800.0,13.316330568799858,2485.5872512972132,272.165251767841,0.002962373800739978
101700.0,13.316330568799858,2142.0126031435875,1865.4688171432629,0.002962373800739978
102600.0,13.316330568799858,2581.8273344934896,17343.27327609559,0.002962373800739978
103500.0,13.316330568799858,2753.900358562827,6288.028580795251,0.002962373800739978
104400.0,14.775920747822026,4076.7729525228324,806.4031492713015,0.0651722236162795
105300.0,14.775920747822026,5657.59182544826,271.2068571912845,0.0651722236162795
106200.0,14.775920747822026,8103.836790016534,802.0263676966293,0.0651722236162795
107100.0,14.775920747822026,2730.7994734529493,8234.525154954606,0.0651722236162795
108000.0,16.62600651119057,3971.063955288586,18187.073301654425,0.22711532472339832
108900.0,16.62600651119057,3703.8120194237786,18481.82247098474,0.22711532472339832
109800.0,16.62600651119057,5513.6806577849575,25472.502633546817,0.22711532472339832
110700.0,16.62600651119057,5492.212344060936,16357.247916542223,0.22711532472339832
111600.0,19.24403346228398,3410.438941385258,21917.558937475307,0.3939957154984171
112500.0,19.24403346228398,5222.67480825593,34566.34236088504,0.3939957154984171
113400.0,19.24403346228398,7594.311260490534,37772.200948351485,0.3939957154984171
114300.0,19.24403346228398,9281.002387788792,18513.5254523073,0.3939957154984171
115200.0,22.515563306460912,13451.895764376504,13499.015458233935,0.5263150785981361
116100.0,22.515563306460912,6243.766581540251,24573.553014942998,0.5263150785981361
117000.0,22.515563306460912,4782.941705475319,37662.34693362963,0.5263150785981361
117900.0,22.515563306460912,10594.48769628012,5077.903302348952,0.5263150785981361
118800.0,23.824576782007618,8213.708844284716,6131.355967180599,0.6201235822882354
119700.0,23.824576782007618,9209.332503949665,14539.487079661474,0.6201235822882354
120600.0,23.824576782007618,10485.431927704867,11198.5372201374,0.6201235822882354
121500.0,23.824576782007618,8793.190057694692,1936.9022473512184,0.6201235822882354
122400.0,24.711975487823022,5010.930299510264,1977.0478964512156,0.673446310701555
123300.0,24.711975487823022,5454.581573616929,3037.412299067191,0.673446310701555
124200.0,24.711975487823022,13376.144452072733,412.5741796755906,0.673446310701555
125100.0,24.711975487823022,8929.917911260225,1146.0369156828647,0.673446310701555
126000.0,25.33837457428095,16155.025836509396,1470.9864948482568,0.6852958059045148
126900.0,25.33837457428095,13068.323117269383,4611.255688343748,0.6852958059045148
127800.0,25.33837457428095,11779.89777955096,5657.471613478958,0.6852958059045148
128700.0,25.33837457428095,13714.168357514453,16108.649033016749,0.6852958059045148
129600.0,25.718831711728964,12981.307062403197,2002.9890283804793,0.6566595258306952
130500.0,25.718831711728964,8354.436497745599,1121.273905633867,0.6566595258306952
131400.0,25.718831711728964,5951.128160625366,3671.083828274384,0.6566595258306952
132300.0,25.718831711728964,6063.204186264456,660.3836757157437,0.6566595258306952
133200.0,25.835277695749987,9693.145034148418,1398.6749497911462,0.5875374704800956
134100.0,25.835277695749987,8640.871147394226,1499.5355866550847,0.5875374704800956
135000.0,25.835277695749987,13856.03881094543,1331.48872907244,0.5875374704800956
135900.0,25.835277695749987,13326.514281942678,570.9437149201129,0.5875374704800956
136800.0,25.7087932648306,9909.868885620946,736.1451681699439,0.4789170977862964
137700.0,25.7087932648306,7096.458616373413,754.4157425752418,0.4789170977862964
138600.0,25.7087932648306,4787.594533925012,1201.7278648360543,0.4789170977862964
139500.0,25.7087932648306,8450.758209511167,432.9316240716757,0.4789170977862964
140400.0,25.262082377853396,8517.938522039187,439.53344780321777,0.33178586568287755
141300.0,25.262082377853396,5019.909442132478,441.018518121289,0.33178586568287755
142200.0,25.262082377853396,4711.435078774778,981.3666677551338,0.33178586568287755
143100.0,25.262082377853396,4964.483643582629,456.37760336943813,0.33178586568287755
144000.0,24.302406854369753,9258.391274094673,1808.8662906694608,0.16688039077501873
144900.0,24.302406854369753,10397.599587145758,649.998672438107,0.16688039077501873
145800.0,24.302406854369753,6758.271453793114,3986.3343057111197,0.16688039077501873
146700.0,24.302406854369753,6994.259647618758,6058.355262146187,0.16688039077501873
147600.0,21.637199202854042,15115.404377995594,3437.5604205086665,0.03456102767529975
148500.0,21.637199202854042,10009.945511573987,4905.610050442915,0.03456102767529975
149400.0,21.637199202854042,15776.106017851962,4263.715514054567,0.03456102767529975
150300.0,21.637199202854042,12976.001205399161,6525.90783014863,0.03456102767529975
151200.0,18.777245681510045,13344.064424340644,3285.9381388855186,0.0
152100.0,18.777245681510045,20478.80952338262,1628.740538938542,0.0
153000.0,18.777245681510045,15924.996528242125,4678.731099000552,0.0
153900.0,18.777245681510045,14721.056759741812,4583.496989668774,0.0
154800.0,17.861739324379215,20466.97338083516,7103.886294965563,0.0
155700.0,17.861739324379215,19328.41809633842,7727.421635368497,0.0
156600.0,17.861739324379215,15161.769405353936,3276.7285646720065,0.0
157500.0,17.861739324379215,16890.33598869943,6505.106150812403,0.0
158400.0,17.243370995439975,23139.982510898983,6238.725044521727,0.0
159300.0,17.243370995439975,15818.716131022833,1744.9257171375575,0.0
160200.0,17.243370995439975,17564.91448533558,15594.619315404201,0.0
161100.0,17.243370995439975,16330.200746211858,2201.7450791180445,0.0
162000.0,16.53365279972562,14196.919716312392,21248.91366218957,0.0
162900.0,16.53365279972562,13901.097781195083,2265.218892175545,0.0
163800.0,16.53365279972562,13199.989999538755,2654.940083115043,0.0
164700.0,16.53365279972562,17108.20264014206,2400.736523103749,0.0
165600.0,15.721542445647948,13933.994094620108,20280.67016383024,0.0
166500.0,15.721542445647948,10501.51275585556,13535.683646850235,0.0
167400.0,15.721542445647948,9357.651614354787,7744.071916717342,0.0
168300.0,15.721542445647948,9784.487403187122,3058.8755408347747,0.0
169200.0,14.954605102612916,9000.608252267837,27198.51383085648,0.0
170100.0,14.954605102612916,7678.633572570054,1955.4340939204326,0.0
171000.0,14.954605102612916,6413.962148515852,8489.854657140608,0.0
171900.0,14.954605102612916,5790.7280219649065,391.39765368069914,0.0
172800.0,6.392813742997995,1553.1441042649321,15141.916197989762,0.0
173700.0,6.392813742997995,1953.5322366463852,8242.936465736764,0.0
174600.0,6.392813742997995,2375.71519702903,6081.959569702429,0.0
175500.0,6.392813742997995,2763.1243868929196,5976.64407399018,0.0
176400.0,6.125791055501505,2891.0363549748236,17938.538064852768,0.0
177300.0,6.125791055501505,2527.462707344447,134.00583112830455,0.0
178200.0,6.125791055501505,2438.9773382309936,134.57213594023568,0.0
179100.0,6.125791055501505,2661.6600752619006,135.0009452336233,0.0
180000.0,5.838691474208287,2775.531929425434,134.82210624098272,0.0
180900.0,5.838691474208287,2555.7061923197753,14378.838911917412,0.0
181800.0,5.838691474208287,2848.5894989425383,6020.844690261434,0.0
182700.0,5.838691474208287,2316.860998568882,5974.942585811611,0.0
183600.0,5.539545756637031,2066.58780511699,135.47084936204072,0.0
184500.0,5.539545756637031,2968.0937243872786,135.31927371281998,0.0
185400.0,5.539545756637031,2680.189760491379,17776.593729075572,0.0
186300.0,5.539545756637031,2268.781771255391,2017.1195785244818,0.0
187200.0,5.3377729739799085,2283.5565422973978,12454.155070327182,0.0
188100.0,5.3377729739799085,2290.4949706872903,3193.0269633046128,0.0
189000.0,5.3377729739799085,5144.719524581253,136.02057865054437,0.0
189900.0,5.3377729739799085,2464.935223266121,136.01520319499556,0.0
190800.0,5.4522112686212605,3081.312549996467,6507.655436789463,0.008887121402219934
191700.0,5.4522112686212605,3128.167348770566,19790.707453902964,0.008887121402219934
192600.0,5.4522112686212605,2814.142242700954,4918.5313098257675,0.008887121402219934
193500.0,5.4522112686212605,3612.061507538611,4585.41370566643,0.008887121402219934
194400.0,7.287239361642255,3226.856289045628,28333.547119864405,0.11158274649453918
195300.0,7.287239361642255,3600.062107852561,17628.986753156987,0.11158274649453918
196200.0,7.287239361642255,6916.059478236202,27422.85966047282,0.11158274649453918
197100.0,7.287239361642255,8970.40568162948,39592.52312553152,0.11158274649453918
198000.0,9.54187453501488,10442.168785979657,16695.356601955184,0.3011746697418977
198900.0,9.54187453501488,10796.191891002763,10239.711396527788,0.3011746697418977
199800.0,9.54187453501488,8496.225322607288,22012.23379624061,0.3011746697418977
200700.0,9.54187453501488,10917.736830679825,12680.068998408022,0.3011746697418977
201600.0,12.416885726706418,13628.05021691049,9675.907114939313,0.4789170977862964
202500.0,12.416885726706418,18935.05002091615,20488.10613877496,0.4789170977862964
203400.0,12.416885726706418,16471.4181710885,24954.178073481376,0.4789170977862964
204300.0,12.416885726706418,15376.126028316974,19385.588731569085,0.4789170977862964
205200.0,13.997941113198802,13189.459914099978,6168.324487289638,0.5993869656830555
206100.0,13.997941113198802,10869.657603366333,13104.522568859269,0.5993869656830555
207000.0,13.997941113198802,11333.062991241872,5824.012668956443,0.5993869656830555
207900.0,13.997941113198802,10904.921145300848,7970.07489089986,0.5993869656830555
208800.0,15.339077618820271,9299.368815879685,1250.0532342998597,0.666534105166495
209700.0,15.339077618820271,9316.674072569773,204.39427921106065,0.666534105166495
210600.0,15.339077618820271,9713.715433610216,730.4518510466567,0.666534105166495
211500.0,15.339077618820271,9372.752899673962,465.882369670994,0.666534105166495
212400.0,16.454349069228545,13578.011903933968,200.84811916501823,0.664559189299335
213300.0,16.454349069228545,12507.61647479676,206.68742114183212,0.664559189299335
214200.0,16.454349069228545,8438.840438394409,672.4837683072789,0.664559189299335
215100.0,16.454349069228545,6533.874516807056,212.5435989013286,0.664559189299335
216000.0,17.033567455264162,8363.823783214277,16435.235808106885,0.5974120498158955
216900.0,17.033567455264162,6979.321619438167,8897.914320555794,0.5974120498158955
217800.0,17.033567455264162,9421.077012695334,12669.952716149526,0.5974120498158955
218700.0,17.033567455264162,9710.368662269211,25192.075476268714,0.5974120498158955
219600.0,17.372866960428876,7767.77197023785,212.81751844766816,0.5549513586719559
220500.0,17.372866960428876,9820.077459398808,214.1610154875082,0.5549513586719559
221400.0,17.372866960428876,5201.206494531908,216.47242370479808,0.5549513586719559
222300.0,17.372866960428876,8260.482014489522,2248.770990856995,0.5549513586719559
223200.0,17.323678570626896,7199.555499390287,219.012117170473,0.43250657490803673
224100.0,17.323678570626896,6415.921234178881,9951.022227397727,0.43250657490803673
225000.0,17.323678570626896,5799.299021740656,11878.919898726863,0.43250657490803673
225900.0,17.323678570626896,9210.801818196938,6235.134503148344,0.43250657490803673
226800.0,16.855886945163114,6663.990456259867,5751.534695258508,0.271550931734498
227700.0,16.855886945163114,6015.206587520257,7494.060592330244,0.271550931734498
228600.0,16.855886945163114,6842.512137303341,2992.5187126648675,0.271550931734498
229500.0,16.855886945163114,7815.932826120635,220.2125748224258,0.271550931734498
230400.0,15.487646632916055,7471.54189227408,6044.429396872586,0.08985867195577932
231300.0,15.487646632916055,6335.761979133298,13806.559199830977,0.08985867195577932
232200.0,15.487646632916055,9525.07180997443,6629.391054525043,0.08985867195577932
233100.0,15.487646632916055,10992.426971582789,3182.0113295600545,0.08985867195577932
234000.0,13.499030302350091,9765.467946541887,3790.658788877343,0.0
234900.0,13.499030302350091,12081.515343088056,297.8510153965828,0.0
235800.0,13.499030302350091,20350.57104102354,23717.144641172665,0.0
236700.0,13.499030302350091,21152.73499146444,8731.505642081196,0.0
237600.0,12.776262125667857,16744.79224965027,2785.1375422125047,0.0
238500.0,12.776262125667857,17323.293920228734,4965.6433458926185,0.0
239400.0,12.776262125667857,14593.144791659908,6403.308570655253,0.0
240300.0,12.776262125667857,11702.350638722746,365.0726813899317,0.0
241200.0,11.998282491044627,14057.253234252317,8038.146494288437,0.0
242100.0,11.998282491044627,13971.706493633405,7992.559344927412,0.0
243000.0,11.998282491044627,23764.930837405078,3004.384848589305,0.0
243900.0,11.998282491044627,18890.725707790134,2464.606090243882,0.0
244800.0,11.163083709100716,18338.50843652397,5164.532548814985,0.0
245700.0,11.163083709100716,17836.002963957155,2707.316569771429,0.0
246600.0,11.163083709100716,17111.71266862165,945.651584809645,0.0
247500.0,11.163083709100716,15316.21065845602,3592.743718357962,0.0
248400.0,10.612976819070349,12444.19107645621,11137.740043695661,0.0
249300.0,10.612976819070349,14364.666426209209,20430.127342870524,0.0
250200.0,10.612976819070349,15946.46484196615,980.9030657343294,0.0
251100.0,10.612976819070349,14829.541128332019,5023.858830464199,0.0
252000.0,9.807893377821534,14883.579241203885,9133.964174934643,0.0
252900.0,9.807893377821534,12831.681894889394,18993.368741055598,0.0
253800.0,9.807893377821534,12716.259097909295,3685.01497472063,0.0
254700.0,9.807893377821534,12726.789183348079,3239.141098270768,0.0
255600.0,8.893390865380546,9357.161842939026,12572.56587701967,0.0
256500.0,8.893390865380546,14002.153949979642,2005.657635085609,0.0
257400.0,8.893390865380546,12904.657835837203,2753.3738765736375,0.0
258300.0,8.893390865380546,8276.481214070922,1638.1988684792775,0.0
259200.0,2.529015531817572,1962.103236422135,17522.2164860033,0.0
260100.0,2.529015531817572,1669.2199297993718,429.98076779518334,0.0
261000.0,2.529015531817572,2684.026303248143,10286.692660454713,0.0
261900.0,2.529015531817572,2602.969133940339,3203.0197649986962,0.0
262800.0,2.4416810438018035,2995.684180808263,3093.422742149776,0.0
263700.0,2.4416810438018035,3285.0574589514335,65.61189296781437,0.0
264600.0,2.4416810438018035,2594.15324845671,67.1669025926864,0.0
265500.0,2.4416810438018035,1914.5137805244005,68.49350121350894,0.0
266400.0,2.1224584324338176,2552.8491923945253,69.61208473713454,0.0
267300.0,2.1224584324338176,2943.2786393222505,70.55266967239729,0.0
268200.0,2.1224584324338176,2434.8959097663496,6443.062734374201,0.0
269100.0,2.1224584324338176,2014.590406477441,8750.588728090774,0.0
270000.0,1.6867898370448076,2162.9911454518515,6309.571939938347,0.0
270900.0,1.6867898370448076,3060.5788933960825,2694.1113842559726,0.0
271800.0,1.6867898370448076,2477.342765798635,73.5973179636457,0.0
272700.0,1.6867898370448076,2239.2322291713776,3259.862725511291,0.0
273600.0,1.333436506222384,2034.5894059541904,7180.307109424913,0.0
274500.0,1.333436506222384,2714.228873886499,6779.493388027999,0.0
275400.0,1.333436506222384,2572.031906178346,18732.411088819463,0.0
276300.0,1.333436506222384,2243.0687719281414,26715.833220845772,0.0
277200.0,0.9871100882288164,2543.217021217969,22661.666408691915,0.0
278100.0,0.9871100882288164,2830.141442282353,16884.339150991138,0.0
279000.0,0.9871100882288164,2939.9318679812427,20513.78630654431,0.0
279900.0,0.9871100882288164,2395.8774536443657,36386.51936177872,0.0
280800.0,0.6809374578287026,4823.102961567405,22887.0242255301,0.0
281700.0,0.6809374578287026,4139.708579447623,36055.87859930239,0.0
282600.0,0.6809374578287026,5121.863525179253,59741.824613460296,0.0
283500.0,0.6809374578287026,4110.893694487247,23845.87875320273,0.0
284400.0,0.93792169842683,4639.765194935652,38210.99250642774,0.020736616605179847
285300.0,0.93792169842683,8204.158301677453,44858.17618490923,0.020736616605179847
286200.0,0.93792169842683,8098.857447289669,37218.23310420767,0.020736616605179847
287100.0,0.93792169842683,11058.954255556464,59414.49369308372,0.020736616605179847
288000.0,2.8612881241534325,9403.935013143831,68717.53335993236,0.12639461549823905
288900.0,2.8612881241534325,8705.602602843459,29477.45018529037,0.12639461549823905
289800.0,2.8612881241534325,7316.121096340485,46587.514846408034,0.12639461549823905
290700.0,2.8612881241534325,7406.483922547674,37467.801021468294,0.12639461549823905
291600.0,4.111074762999788,6246.133810049743,37060.612747315725,0.23995227785993817
292500.0,4.111074762999788,6908.2231355840895,31925.242238300234,0.23995227785993817
293400.0,4.111074762999788,10587.386010751643,22084.12079237323,0.23995227785993817
294300.0,4.111074762999788,7001.116447439358,23418.245078170756,0.23995227785993817
295200.0,5.137004036012621,7851.359625193733,22623.80008559496,0.24883939926215815
296100.0,5.137004036012621,6024.757130127521,20987.629134108312,0.24883939926215815
297000.0,5.137004036012621,6312.252951176955,28337.87847331774,0.24883939926215815
297900.0,5.137004036012621,5496.212143956286,28424.55906658652,0.24883939926215815
298800.0,6.025406586517862,4958.606386593543,26176.741014255134,0.20934108191895842
299700.0,6.025406586517862,4852.081103666368,32323.035575983165,0.20934108191895842
300600.0,6.025406586517862,10648.117666305527,30851.654744204938,0.20934108191895842
301500.0,6.025406586517862,13703.964786352839,48388.832972747914,0.20934108191895842
302400.0,6.4148983261744,9308.511215640485,19127.14376106307,0.15108106383773887
303300.0,6.4148983261744,12980.001005294509,18776.901838719652,0.15108106383773887
304200.0,6.4148983261744,9997.37471190289,11915.86337833947,0.15108106383773887
305100.0,6.4148983261744,11778.020322457225,37965.75665564345,0.15108106383773887
306000.0,6.374744538580941,8375.006897207397,31031.24195900495,0.10664545682663921
306900.0,6.374744538580941,10469.024585277006,35196.27725571481,0.10664545682663921
307800.0,6.374744538580941,10591.957210632045,40579.15903793092,0.10664545682663921
308700.0,6.374744538580941,8942.488710931324,45100.19934478141,0.10664545682663921
309600.0,5.44618820048224,9788.079060236007,41326.777487572705,0.05826001808121956
310500.0,5.44618820048224,7750.87485639423,32843.93384409742,0.05826001808121956
311400.0,5.44618820048224,11498.360844059906,38136.90459601447,0.05826001808121956
312300.0,5.44618820048224,9303.940015760087,26502.32672505854,0.05826001808121956
313200.0,3.527840998204821,7054.093388910422,28323.30543540435,0.001974915867159985
314100.0,3.527840998204821,6838.430708838698,39331.060910613174,0.001974915867159985
315000.0,3.527840998204821,7988.903764452195,37571.90825305075,0.001974915867159985
315900.0,3.527840998204821,9305.654215715238,26322.692534841815,0.001974915867159985
316800.0,2.6484730499081097,11389.958104038991,27994.99621515127,0.0
317700.0,2.6484730499081097,14048.600605907273,30977.798416148646,0.0
318600.0,2.6484730499081097,21901.024086172034,23766.017878380822,0.0
319500.0,2.6484730499081097,18308.224237316324,35949.791380735995,0.0
320400.0,2.237900571765007,16470.275371118398,22854.21583391795,0.0
321300.0,2.237900571765007,18020.157016281835,32921.03210974856,0.0
322200.0,2.237900571765007,20676.024146794163,28505.609168524883,0.0
323100.0,2.237900571765007,13663.640273122171,23571.320332910658,0.0
324000.0,1.8674818812153646,17756.578366035206,34153.920533988676,0.0
324900.0,1.8674818812153646,17561.077942578817,58412.54558872692,0.0
325800.0,1.8674818812153646,13182.358228571498,32302.391114062768,0.0
326700.0,1.8674818812153646,14393.23642546171,42590.175396014856,0.0
327600.0,1.7530435865740115,18492.786432487468,29709.589181324696,0.0
328500.0,1.7530435865740115,17510.14171534008,31186.127791550985,0.0
329400.0,1.7530435865740115,17368.59777618627,31822.68819214496,0.0
330300.0,1.7530435865740115,15234.010689178112,24807.990656062175,0.0
331200.0,1.9206856497766953,12861.149808404116,25319.30105520454,0.0
332100.0,1.9206856497766953,17743.272909240473,26130.45231412023,0.0
333000.0,1.9206856497766953,21754.582432860647,35433.15222908169,0.0
333900.0,1.9206856497766953,19140.01935841051,31819.633288325767,0.0
334800.0,2.422607994694913,19289.726154493605,15531.503250834925,0.0
335700.0,2.422607994694913,21942.899542219267,25138.942054066814,0.0
336600.0,2.422607994694913,20200.700987801865,27008.354640062746,0.0
337500.0,2.422607994694913,20756.265030409035,38077.29783072668,0.0
338400.0,2.5892462132077583,14835.989785306152,20363.67272009757,0.0
339300.0,2.5892462132077583,9826.281230665063,25371.446308627692,0.0
340200.0,2.5892462132077583,11335.26696261278,26091.201980377737,0.0
341100.0,2.5892462132077583,12085.841657260582,22843.66787367912,0.0
342000.0,2.509942482710681,12554.47127357086,19574.51854853199,0.0
342900.0,2.509942482710681,9108.031449457236,12962.472265268241,0.0
343800.0,2.509942482710681,6690.6829984186315,16194.039643688315,0.0
344700.0,2.509942482710681,6194.054782840903,24694.01809465637,0.0
345600.0,-7.919,1416.928571428571,18174.90085823529,0.0
346500.0,-7.919,3535.5,1779.9332467501042,0.0
347400.0,-7.919,2197.5714285714284,198.53988312909289,0.0
