t,y
1026000.0,300.0
1029600.0,300.0
1033200.0,300.0
1036800.0,300.0
1040400.0,300.0
1044000.0,300.0
1047600.0,300.0
1051200.0,300.0
1054800.0,300.0
1058400.0,300.0
1062000.0,300.0
1065600.0,300.0
1069200.0,300.0
1072800.0,300.0
1076400.0,300.0
1080000.0,300.0
1083600.0,300.0
1087200.0,300.0
1090800.0,300.0
1094400.0,300.0
1098000.0,300.0
1101600.0,300.0
1105200.0,300.0
1108800.0,300.0
1112400.0,300.0
1116000.0,300.0
1119600.0,300.0
1123200.0,300.0
1126800.0,300.0
1130400.0,300.0
1134000.0,300.0
1137600.0,300.0
1141200.0,300.0
1144800.0,300.0
1148400.0,300.0
1152000.0,300.0
1155600.0,300.0
1159200.0,300.0
1162800.0,300.0
1166400.0,300.0
1170000.0,300.0
1173600.0,300.0
1177200.0,300.0
1180800.0,300.0
1184400.0,300.0
1188000.0,300.0
1191600.0,300.0
1195200.0,300.0
1198800.0,300.0
1202400.0,300.0
1206000.0,300.0
1209600.0,300.0
1213200.0,300.0
1216800.0,300.0
1220400.0,300.0
1224000.0,300.0
1227600.0,300.0
1231200.0,300.0
1234800.0,300.0
1238400.0,300.0
1242000.0,300.0
1245600.0,300.0
1249200.0,300.0
1252800.0,300.0
1256400.0,300.0
1260000.0,300.0
1263600.0,300.0
1267200.0,300.0
1270800.0,300.0
1274400.0,300.0
1278000.0,300.0
1281600.0,300.0
1285200.0,300.0
1288800.0,300.0
1292400.0,300.0
1296000.0,300.0
1299600.0,300.0
1303200.0,300.0
1306800.0,300.0
1310400.0,300.0
1314000.0,300.0
1317600.0,300.0
1321200.0,300.0
1324800.0,300.0
1328400.0,300.0
1332000.0,300.0
1335600.0,300.0
1339200.0,300.0
1342800.0,300.0
1346400.0,300.0
1350000.0,300.0
1353600.0,300.0
1357200.0,300.0
1360800.0,300.0
1364400.0,300.0
1368000.0,300.0
1371600.0,300.0
1375200.0,300.0
1378800.0,300.0
1382400.0,300.0
1386000.0,300.0
1389600.0,300.0
1393200.0,300.0
1396800.0,300.0
1400400.0,300.0
1404000.0,300.0
1407600.0,300.0
1411200.0,300.0
1414800.0,300.0
1418400.0,300.0
1422000.0,300.0
1425600.0,300.0
1429200.0,300.0
1432800.0,300.0
1436400.0,300.0
1440000.0,300.0
1443600.0,300.0
1447200.0,300.0
1450800.0,300.0
1454400.0,300.0
1458000.0,300.0
1461600.0,300.0
1465200.0,300.0
1468800.0,300.0
1472400.0,300.0
1476000.0,300.0
1479600.0,300.0
1483200.0,300.0
1486800.0,300.0
1490400.0,300.0
1494000.0,300.0
1497600.0,300.0
1501200.0,300.0
1504800.0,300.0
1508400.0,300.0
1512000.0,300.0
1515600.0,300.0
1519200.0,300.0
1522800.0,300.0
1526400.0,300.0
1530000.0,300.0
1533600.0,300.0
1537200.0,300.0
1540800.0,300.0
1544400.0,300.0
1548000.0,300.0
1551600.0,300.0
1555200.0,300.0
1558800.0,300.0
1562400.0,300.0
1566000.0,300.0
1569600.0,300.0
1573200.0,300.0
1576800.0,300.0
1580400.0,300.0
1584000.0,300.0
1587600.0,300.0
1591200.0,300.0
1594800.0,300.0
1598400.0,300.0
1602000.0,300.0
1605600.0,300.0
1609200.0,300.0
1612800.0,300.0
1616400.0,300.0
1620000.0,300.0
1623600.0,300.0
1627200.0,300.0
1630800.0,300.0
1634400.0,300.0
1638000.0,300.0
1641600.0,300.0
1645200.0,300.0
1648800.0,300.0
1652400.0,300.0
1656000.0,300.0
1659600.0,300.0
1663200.0,300.0
1666800.0,300.0
1670400.0,300.0
1674000.0,300.0
1677600.0,300.0
1681200.0,300.0
1684800.0,300.0
1688400.0,300.0
1692000.0,300.0
1695600.0,300.0
1699200.0,300.0
1702800.0,300.0
1706400.0,300.0
1710000.0,300.0
1713600.0,300.0
1717200.0,300.0
1720800.0,300.0
1724400.0,300.0
1728000.0,300.0
1731600.0,300.0
1735200.0,300.0
1738800.0,300.0
1742400.0,300.0
1746000.0,300.0
1749600.0,300.0
1753200.0,300.0
1756800.0,300.0
1760400.0,300.0
1764000.0,300.0
1767600.0,300.0
1771200.0,300.0
1774800.0,300.0
1778400.0,300.0
1782000.0,300.0
1785600.0,300.0
1789200.0,300.0
1792800.0,300.0
1796400.0,300.0
1800000.0,300.0
1803600.0,300.0
1807200.0,300.0
1810800.0,300.0
1814400.0,300.0
1818000.0,300.0
1821600.0,300.0
1825200.0,300.0
1828800.0,300.0
1832400.0,300.0
1836000.0,300.0
1839600.0,300.0
1843200.0,300.0
1846800.0,300.0
1850400.0,300.0
1854000.0,300.0
1857600.0,300.0
1861200.0,300.0
1864800.0,300.0
1868400.0,300.0
1872000.0,300.0
1875600.0,300.0
1879200.0,300.0
1882800.0,300.0
1886400.0,300.0
1890000.0,300.0
1893600.0,300.0
1897200.0,300.0
1900800.0,300.0
1904400.0,300.0
1908000.0,300.0
1911600.0,300.0
1915200.0,300.0
1918800.0,300.0
1922400.0,300.0
1926000.0,300.0
1929600.0,300.0
1933200.0,300.0
1936800.0,300.0
1940400.0,300.0
1944000.0,300.0
1947600.0,300.0
1951200.0,300.0
1954800.0,300.0
1958400.0,300.0
1962000.0,300.0
1965600.0,300.0
1969200.0,300.0
1972800.0,300.0
1976400.0,300.0
1980000.0,300.0
1983600.0,300.0
1987200.0,300.0
1990800.0,300.0
1994400.0,300.0
1998000.0,300.0
2001600.0,300.0
2005200.0,300.0
2008800.0,300.0
2012400.0,300.0
2016000.0,300.0
2019600.0,300.0
2023200.0,300.0
2026800.0,300.0
2030400.0,300.0
2034000.0,300.0
2037600.0,300.0
2041200.0,300.0
2044800.0,300.0
2048400.0,300.0
2052000.0,300.0
2055600.0,300.0
2059200.0,300.0
2062800.0,300.0
2066400.0,300.0
2070000.0,300.0
2073600.0,300.0
2077200.0,300.0
2080800.0,300.0
2084400.0,300.0
2088000.0,300.0
2091600.0,300.0
2095200.0,300.0
2098800.0,300.0
2102400.0,300.0
2106000.0,300.0
2109600.0,300.0
2113200.0,300.0
2116800.0,300.0
2120400.0,300.0
2124000.0,300.0
2127600.0,300.0
2131200.0,300.0
2134800.0,300.0
2138400.0,300.0
2142000.0,300.0
2145600.0,300.0
2149200.0,300.0
2152800.0,300.0
2156400.0,300.0
2160000.0,300.0
2163600.0,300.0
2167200.0,300.0
2170800.0,300.0
2174400.0,300.0
2178000.0,300.0
2181600.0,300.0
2185200.0,300.0
2188800.0,300.0
2192400.0,300.0
2196000.0,300.0
2199600.0,300.0
2203200.0,300.0
2206800.0,300.0
2210400.0,300.0
2214000.0,300.0
2217600.0,300.0
2221200.0,300.0
2224800.0,300.0
2228400.0,300.0
2232000.0,300.0
2235600.0,300.0
2239200.0,300.0
2242800.0,300.0
2246400.0,300.0
2250000.0,300.0
2253600.0,300.0
2257200.0,300.0
2260800.0,300.0
2264400.0,300.0
2268000.0,300.0
2271600.0,300.0
2275200.0,300.0
2278800.0,300.0
2282400.0,300.0
2286000.0,300.0
2289600.0,300.0
2293200.0,300.0
2296800.0,300.0
2300400.0,300.0
2304000.0,300.0
2307600.0,300.0
2311200.0,300.0
2314800.0,300.0
2318400.0,300.0
2322000.0,300.0
2325600.0,300.0
2329200.0,300.0
2332800.0,300.0
2336400.0,300.0
2340000.0,300.0
2343600.0,300.0
2347200.0,300.0
2350800.0,300.0
2354400.0,300.0
2358000.0,300.0
2361600.0,300.0
2365200.0,300.0
2368800.0,300.0
2372400.0,300.0
2376000.0,300.0
2379600.0,300.0
2383200.0,300.0
2386800.0,300.0
2390400.0,300.0
2394000.0,300.0
2397600.0,300.0
2401200.0,300.0
2404800.0,300.0
2408400.0,300.0
2412000.0,300.0
2415600.0,300.0
2419200.0,300.0
2422800.0,300.0
2426400.0,300.0
2430000.0,300.0
2433600.0,300.0
2437200.0,300.0
2440800.0,300.0
2444400.0,300.0
2448000.0,300.0
2451600.0,300.0
2455200.0,300.0
2458800.0,300.0
2462400.0,300.0
2466000.0,300.0
2469600.0,300.0
2473200.0,300.0
2476800.0,300.0
2480400.0,300.0
2484000.0,300.0
2487600.0,300.0
2491200.0,300.0
2494800.0,300.0
2498400.0,300.0
2502000.0,300.0
2505600.0,300.0
2509200.0,300.0
2512800.0,300.0
2516400.0,300.0
2520000.0,300.0
2523600.0,300.0
2527200.0,300.0
2530800.0,300.0
2534400.0,300.0
2538000.0,300.0
2541600.0,300.0
2545200.0,300.0
2548800.0,300.0
2552400.0,300.0
2556000.0,300.0
2559600.0,300.0
2563200.0,300.0
2566800.0,300.0
2570400.0,300.0
2574000.0,300.0
2577600.0,300.0
2581200.0,300.0
2584800.0,300.0
2588400.0,300.0
2592000.0,300.0
2595600.0,300.0
2599200.0,300.0
2602800.0,300.0
2606400.0,300.0
2610000.0,300.0
2613600.0,300.0
2617200.0,300.0
2620800.0,300.0
2624400.0,300.0
2628000.0,300.0
2631600.0,300.0
2635200.0,300.0
2638800.0,300.0
2642400.0,300.0
2646000.0,300.0
2649600.0,300.0
2653200.0,300.0
2656800.0,300.0
2660400.0,300.0
2664000.0,300.0
2667600.0,300.0
2671200.0,300.0
2674800.0,300.0
2678400.0,300.0
2682000.0,300.0
2685600.0,300.0
2689200.0,300.0
2692800.0,300.0
2696400.0,300.0
2700000.0,300.0
2703600.0,300.0
2707200.0,300.0
2710800.0,300.0
2714400.0,300.0
2718000.0,300.0
2721600.0,300.0
2725200.0,300.0
2728800.0,300.0
2732400.0,300.0
2736000.0,300.0
2739600.0,300.0
2743200.0,300.0
2746800.0,300.0
2750400.0,300.0
2754000.0,300.0
2757600.0,300.0
2761200.0,300.0
2764800.0,300.0
2768400.0,300.0
2772000.0,300.0
2775600.0,300.0
2779200.0,300.0
2782800.0,300.0
2786400.0,300.0
2790000.0,300.0
2793600.0,300.0
2797200.0,300.0
2800800.0,300.0
2804400.0,300.0
2808000.0,300.0
2811600.0,300.0
2815200.0,300.0
2818800.0,300.0
2822400.0,300.0
2826000.0,300.0
2829600.0,300.0
2833200.0,300.0
2836800.0,300.0
2840400.0,300.0
2844000.0,300.0
2847600.0,300.0
2851200.0,300.0
2854800.0,300.0
2858400.0,300.0
2862000.0,300.0
2865600.0,300.0
2869200.0,300.0
2872800.0,300.0
2876400.0,300.0
2880000.0,300.0
2883600.0,300.0
2887200.0,300.0
2890800.0,300.0
2894400.0,300.0
2898000.0,300.0
2901600.0,300.0
2905200.0,300.0
2908800.0,300.0
2912400.0,300.0
2916000.0,300.0
2919600.0,300.0
2923200.0,300.0
2926800.0,300.0
2930400.0,300.0
2934000.0,300.0
2937600.0,300.0
2941200.0,300.0
2944800.0,300.0
2948400.0,300.0
2952000.0,300.0
2955600.0,300.0
2959200.0,300.0
2962800.0,300.0
2966400.0,300.0
2970000.0,300.0
2973600.0,300.0
2977200.0,300.0
2980800.0,300.0
2984400.0,300.0
2988000.0,300.0
2991600.0,300.0
2995200.0,300.0
2998800.0,300.0
3002400.0,300.0
3006000.0,300.0
3009600.0,300.0
3013200.0,300.0
3016800.0,300.0
3020400.0,300.0
3024000.0,300.0
3027600.0,300.0
3031200.0,300.0
3034800.0,300.0
3038400.0,300.0
3042000.0,300.0
3045600.0,300.0
3049200.0,300.0
3052800.0,300.0
3056400.0,300.0
3060000.0,300.0
3063600.0,300.0
3067200.0,300.0
3070800.0,300.0
3074400.0,300.0
3078000.0,300.0
3081600.0,300.0
3085200.0,300.0
3088800.0,300.0
3092400.0,300.0
3096000.0,300.0
3099600.0,300.0
3103200.0,300.0
3106800.0,300.0
3110400.0,300.0
3114000.0,300.0
3117600.0,300.0
3121200.0,300.0
3124800.0,300.0
3128400.0,300.0
3132000.0,300.0
3135600.0,300.0
3139200.0,300.0
3142800.0,300.0
3146400.0,300.0
3150000.0,300.0
3153600.0,300.0
3157200.0,300.0
3160800.0,300.0
3164400.0,300.0
3168000.0,300.0
3171600.0,300.0
3175200.0,300.0
3178800.0,300.0
3182400.0,300.0
3186000.0,300.0
3189600.0,300.0
3193200.0,300.0
3196800.0,300.0
3200400.0,300.0
3204000.0,300.0
3207600.0,300.0
3211200.0,300.0
3214800.0,300.0
3218400.0,300.0
3222000.0,300.0
3225600.0,300.0
3229200.0,300.0
3232800.0,300.0
3236400.0,300.0
3240000.0,300.0
3243600.0,300.0
3247200.0,300.0
3250800.0,300.0
3254400.0,300.0
3258000.0,300.0
3261600.0,300.0
3265200.0,300.0
3268800.0,300.0
3272400.0,300.0
3276000.0,300.0
3279600.0,300.0
3283200.0,300.0
3286800.0,300.0
3290400.0,300.0
3294000.0,300.0
3297600.0,300.0
3301200.0,300.0
3304800.0,300.0
3308400.0,300.0
3312000.0,300.0
3315600.0,300.0
3319200.0,300.0
3322800.0,300.0
3326400.0,300.0
3330000.0,300.0
3333600.0,300.0
3337200.0,300.0
3340800.0,300.0
3344400.0,300.0
3348000.0,300.0
3351600.0,300.0
3355200.0,300.0
3358800.0,300.0
3362400.0,300.0
3366000.0,300.0
3369600.0,300.0
3373200.0,300.0
3376800.0,300.0
3380400.0,300.0
3384000.0,300.0
3387600.0,300.0
3391200.0,300.0
3394800.0,300.0
3398400.0,300.0
3402000.0,300.0
3405600.0,300.0
3409200.0,300.0
3412800.0,300.0
3416400.0,300.0
3420000.0,300.0
3423600.0,300.0
3427200.0,300.0
3430800.0,300.0
3434400.0,300.0
3438000.0,300.0
3441600.0,300.0
3445200.0,300.0
3448800.0,300.0
3452400.0,300.0
3456000.0,300.0
3459600.0,300.0
3463200.0,300.0
3466800.0,300.0
3470400.0,300.0
3474000.0,300.0
3477600.0,300.0
3481200.0,300.0
3484800.0,300.0
3488400.0,300.0
3492000.0,300.0
3495600.0,300.0
3499200.0,300.0
3502800.0,300.0
3506400.0,300.0
3510000.0,300.0
3513600.0,300.0
3517200.0,300.0
3520800.0,300.0
3524400.0,300.0
3528000.0,300.0
3531600.0,300.0
3535200.0,300.0
3538800.0,300.0
3542400.0,300.0
3546000.0,300.0
3549600.0,300.0
3553200.0,300.0
3556800.0,300.0
3560400.0,300.0
3564000.0,300.0
3567600.0,300.0
3571200.0,300.0
3574800.0,300.0
3578400.0,300.0
3582000.0,300.0
3585600.0,300.0
3589200.0,300.0
3592800.0,300.0
3596400.0,300.0
3600000.0,300.0
3603600.0,300.0
3607200.0,300.0
3610800.0,300.0
3614400.0,300.0
3618000.0,300.0
3621600.0,300.0
3625200.0,300.0
3628800.0,300.0
3632400.0,300.0
3636000.0,300.0
3639600.0,300.0
3643200.0,300.0
3646800.0,300.0
3650400.0,300.0
3654000.0,300.0
3657600.0,300.0
3661200.0,300.0
3664800.0,300.0
3668400.0,300.0
3672000.0,300.0
3675600.0,300.0
3679200.0,300.0
3682800.0,300.0
3686400.0,300.0
3690000.0,300.0
3693600.0,300.0
3697200.0,300.0
3700800.0,300.0
3704400.0,300.0
3708000.0,300.0
3711600.0,300.0
3715200.0,300.0
3718800.0,300.0
3722400.0,300.0
3726000.0,300.0
3729600.0,300.0
3733200.0,300.0
3736800.0,300.0
3740400.0,300.0
3744000.0,300.0
3747600.0,300.0
3751200.0,300.0
3754800.0,300.0
3758400.0,300.0
3762000.0,300.0
3765600.0,300.0
3769200.0,300.0
3772800.0,300.0
3776400.0,300.0
3780000.0,300.0
3783600.0,300.0
3787200.0,300.0
3790800.0,300.0
3794400.0,300.0
3798000.0,300.0
3801600.0,300.0
3805200.0,300.0
3808800.0,300.0
3812400.0,300.0
3816000.0,300.0
3819600.0,300.0
3823200.0,300.0
3826800.0,300.0
3830400.0,300.0
3834000.0,300.0
3837600.0,300.0
3841200.0,300.0
3844800.0,300.0
3848400.0,300.0
3852000.0,300.0
3855600.0,300.0
3859200.0,300.0
3862800.0,300.0
3866400.0,300.0
3870000.0,300.0
3873600.0,300.0
3877200.0,300.0
3880800.0,300.0
3884400.0,300.0
3888000.0,300.0
3891600.0,300.0
3895200.0,300.0
3898800.0,300.0
3902400.0,300.0
3906000.0,300.0
3909600.0,300.0
3913200.0,300.0
3916800.0,300.0
3920400.0,300.0
3924000.0,300.0
3927600.0,300.0
3931200.0,300.0
3934800.0,300.0
3938400.0,300.0
3942000.0,300.0
3945600.0,300.0
3949200.0,300.0
3952800.0,300.0
3956400.0,300.0
3960000.0,300.0
3963600.0,300.0
3967200.0,300.0
3970800.0,300.0
3974400.0,300.0
3978000.0,300.0
3981600.0,300.0
3985200.0,300.0
3988800.0,300.0
3992400.0,300.0
3996000.0,300.0
3999600.0,300.0
4003200.0,300.0
4006800.0,300.0
4010400.0,300.0
4014000.0,300.0
4017600.0,300.0
4021200.0,300.0
4024800.0,300.0
4028400.0,300.0
4032000.0,300.0
4035600.0,300.0
4039200.0,300.0
4042800.0,300.0
4046400.0,300.0
4050000.0,300.0
4053600.0,300.0
4057200.0,300.0
4060800.0,300.0
4064400.0,300.0
4068000.0,300.0
4071600.0,300.0
4075200.0,300.0
4078800.0,300.0
4082400.0,300.0
4086000.0,300.0
4089600.0,300.0
4093200.0,300.0
4096800.0,300.0
4100400.0,300.0
4104000.0,300.0
4107600.0,300.0
4111200.0,300.0
4114800.0,300.0
4118400.0,300.0
4122000.0,300.0
4125600.0,300.0
4129200.0,300.0
4132800.0,300.0
4136400.0,300.0
4140000.0,300.0
4143600.0,300.0
4147200.0,300.0
4150800.0,300.0
4154400.0,300.0
4158000.0,300.0
4161600.0,300.0
4165200.0,300.0
4168800.0,300.0
4172400.0,300.0
4176000.0,300.0
4179600.0,300.0
4183200.0,300.0
4186800.0,300.0
4190400.0,300.0
4194000.0,300.0
4197600.0,300.0
4201200.0,300.0
4204800.0,300.0
4208400.0,300.0
4212000.0,300.0
4215600.0,300.0
4219200.0,300.0
4222800.0,300.0
4226400.0,300.0
4230000.0,300.0
4233600.0,300.0
4237200.0,300.0
4240800.0,300.0
4244400.0,300.0
4248000.0,300.0
4251600.0,300.0
4255200.0,300.0
4258800.0,300.0
4262400.0,300.0
4266000.0,300.0
4269600.0,300.0
4273200.0,300.0
4276800.0,300.0
4280400.0,300.0
4284000.0,300.0
4287600.0,300.0
4291200.0,300.0
4294800.0,300.0
4298400.0,300.0
4302000.0,300.0
4305600.0,300.0
4309200.0,300.0
4312800.0,300.0
4316400.0,300.0
4320000.0,300.0
4323600.0,300.0
4327200.0,300.0
4330800.0,300.0
4334400.0,300.0
4338000.0,300.0
4341600.0,300.0
4345200.0,300.0
4348800.0,300.0
4352400.0,300.0
4356000.0,300.0
4359600.0,300.0
4363200.0,300.0
4366800.0,300.0
4370400.0,300.0
4374000.0,300.0
4377600.0,300.0
4381200.0,300.0
4384800.0,300.0
4388400.0,300.0
4392000.0,300.0
4395600.0,300.0
4399200.0,300.0
4402800.0,300.0
4406400.0,300.0
4410000.0,300.0
4413600.0,300.0
4417200.0,300.0
4420800.0,300.0
4424400.0,300.0
4428000.0,300.0
4431600.0,300.0
4435200.0,300.0
4438800.0,300.0
4442400.0,300.0
4446000.0,300.0
4449600.0,300.0
4453200.0,300.0
4456800.0,300.0
4460400.0,300.0
4464000.0,300.0
4467600.0,300.0
4471200.0,300.0
4474800.0,300.0
4478400.0,300.0
4482000.0,300.0
4485600.0,300.0
4489200.0,300.0
4492800.0,300.0
4496400.0,300.0
4500000.0,300.0
4503600.0,300.0
4507200.0,300.0
4510800.0,300.0
4514400.0,300.0
4518000.0,300.0
4521600.0,300.0
4525200.0,300.0
4528800.0,300.0
4532400.0,300.0
4536000.0,300.0
4539600.0,300.0
4543200.0,300.0
4546800.0,300.0
4550400.0,300.0
4554000.0,300.0
4557600.0,300.0
4561200.0,300.0
4564800.0,300.0
4568400.0,300.0
4572000.0,300.0
4575600.0,300.0
4579200.0,300.0
4582800.0,300.0
4586400.0,300.0
4590000.0,300.0
4593600.0,300.0
4597200.0,300.0
4600800.0,300.0
4604400.0,300.0
4608000.0,300.0
4611600.0,300.0
4615200.0,300.0
4618800.0,300.0
4622400.0,300.0
4626000.0,300.0
4629600.0,300.0
4633200.0,300.0
4636800.0,300.0
4640400.0,300.0
4644000.0,300.0
4647600.0,300.0
4651200.0,300.0
4654800.0,300.0
4658400.0,300.0
4662000.0,300.0
4665600.0,300.0
4669200.0,300.0
4672800.0,300.0
4676400.0,300.0
4680000.0,300.0
4683600.0,300.0
4687200.0,300.0
4690800.0,300.0
4694400.0,300.0
4698000.0,300.0
4701600.0,300.0
4705200.0,300.0
4708800.0,300.0
4712400.0,300.0
4716000.0,300.0
4719600.0,300.0
4723200.0,300.0
4726800.0,300.0
4730400.0,300.0
4734000.0,300.0
4737600.0,300.0
4741200.0,300.0
4744800.0,300.0
4748400.0,300.0
4752000.0,300.0
4755600.0,300.0
4759200.0,300.0
4762800.0,300.0
4766400.0,300.0
4770000.0,300.0
4773600.0,300.0
4777200.0,300.0
4780800.0,300.0
4784400.0,300.0
4788000.0,300.0
4791600.0,300.0
4795200.0,300.0
4798800.0,300.0
4802400.0,300.0
4806000.0,300.0
4809600.0,300.0
4813200.0,300.0
4816800.0,300.0
4820400.0,300.0
4824000.0,300.0
4827600.0,300.0
4831200.0,300.0
4834800.0,300.0
4838400.0,300.0
4842000.0,300.0
4845600.0,300.0
4849200.0,300.0
4852800.0,300.0
4856400.0,300.0
4860000.0,300.0
4863600.0,300.0
4867200.0,300.0
4870800.0,300.0
4874400.0,300.0
4878000.0,300.0
4881600.0,300.0
4885200.0,300.0
4888800.0,300.0
4892400.0,300.0
4896000.0,300.0
4899600.0,300.0
4903200.0,300.0
4906800.0,300.0
4910400.0,300.0
4914000.0,300.0
4917600.0,300.0
4921200.0,300.0
4924800.0,300.0
4928400.0,300.0
4932000.0,300.0
4935600.0,300.0
4939200.0,300.0
4942800.0,300.0
4946400.0,300.0
4950000.0,300.0
4953600.0,300.0
4957200.0,300.0
4960800.0,300.0
4964400.0,300.0
4968000.0,300.0
4971600.0,300.0
4975200.0,300.0
4978800.0,300.0
4982400.0,300.0
4986000.0,300.0
4989600.0,300.0
4993200.0,300.0
4996800.0,300.0
5000400.0,300.0
5004000.0,300.0
5007600.0,300.0
5011200.0,300.0
5014800.0,300.0
5018400.0,300.0
5022000.0,300.0
5025600.0,300.0
5029200.0,300.0
5032800.0,300.0
5036400.0,300.0
5040000.0,300.0
5043600.0,300.0
5047200.0,300.0
5050800.0,300.0
5054400.0,300.0
5058000.0,300.0
5061600.0,300.0
5065200.0,300.0
5068800.0,300.0
5072400.0,300.0
5076000.0,300.0
5079600.0,300.0
5083200.0,300.0
5086800.0,300.0
5090400.0,300.0
5094000.0,300.0
5097600.0,300.0
5101200.0,300.0
5104800.0,300.0
5108400.0,300.0
5112000.0,300.0
5115600.0,300.0
5119200.0,300.0
5122800.0,300.0
5126400.0,300.0
5130000.0,300.0
5133600.0,300.0
