t,y
6048000.0,2.605
6084000.0,6.067
6120000.0,5.575
6156000.0,3.139
6192000.0,5.939
6228000.0,4.335
6264000.0,4.466
6300000.0,4.995
6336000.0,6.587
6372000.0,7.013
6408000.0,3.784
6444000.0,9.154
6480000.0,7.012
6516000.0,8.187
6552000.0,3.472
6588000.0,2.934
6624000.0,5.34
6660000.0,0.946
6696000.0,7.991
6732000.0,1.404
6768000.0,5.591
6804000.0,7.012
6840000.0,3.931
6876000.0,14.515
6912000.0,5.638
6948000.0,14.25
6984000.0,9.002
7020000.0,5.594
7056000.0,9.098
7092000.0,2.28
7128000.0,10.129
7164000.0,1.491
7200000.0,3.934
7236000.0,3.995
7272000.0,2.376
7308000.0,7.045
7344000.0,3.496
7380000.0,8.908
7416000.0,6.85
7452000.0,5.272
7488000.0,10.613
7524000.0,5.538
7560000.0,14.956
7596000.0,6.264
7632000.0,12.042
7668000.0,9.68
7704000.0,3.993
7740000.0,10.651
7776000.0,-0.466
7812000.0,8.722
7848000.0,3.605
7884000.0,2.828
7920000.0,11.913
7956000.0,7.376
7992000.0,11.77
8028000.0,6.924
8064000.0,5.957
8100000.0,6.737
8136000.0,4.909
8172000.0,9.076
8208000.0,4.809
8244000.0,13.736
8280000.0,10.117
8316000.0,8.3
8352000.0,15.196
8388000.0,4.968
8424000.0,17.4
8460000.0,6.425
8496000.0,6.217
8532000.0,5.719
8568000.0,-0.497
8604000.0,9.908
8640000.0,0.439
8676000.0,7.708
8712000.0,2.61
8748000.0,1.672
8784000.0,4.211
8820000.0,-0.41
8856000.0,5.625
8892000.0,0.785
8928000.0,5.09
8964000.0,3.685
9000000.0,0.453
9036000.0,12.849
9072000.0,1.847
9108000.0,12.334
9144000.0,7.417
9180000.0,5.11
9216000.0,14.188
9252000.0,4.613
9288000.0,17.994
9324000.0,8.566
9360000.0,14.643
9396000.0,12.312
9432000.0,4.068
9468000.0,18.902
9504000.0,4.786
9540000.0,17.886
9576000.0,10.077
9612000.0,9.313
9648000.0,15.409
9684000.0,8.036
9720000.0,17.585
9756000.0,10.923
9792000.0,15.202
9828000.0,16.388
9864000.0,6.774
9900000.0,20.345
9936000.0,10.575
9972000.0,13.758
10008000.0,7.945
10044000.0,9.492
10080000.0,9.0
10116000.0,5.875
10152000.0,10.71
10188000.0,5.528
10224000.0,9.683
10260000.0,9.293
10296000.0,3.04
10332000.0,16.645
10368000.0,6.853
10404000.0,13.264
10440000.0,7.386
10476000.0,6.726
10512000.0,11.675
10548000.0,4.093
10584000.0,9.864
10620000.0,4.398
10656000.0,6.491
10692000.0,5.061
10728000.0,-0.603
10764000.0,9.821
10800000.0,1.101
10836000.0,9.67
10872000.0,5.33
10908000.0,5.363
10944000.0,10.607
10980000.0,2.945
11016000.0,13.234
11052000.0,8.835
11088000.0,12.507
11124000.0,11.628
11160000.0,8.192
11196000.0,11.714
11232000.0,5.375
11268000.0,9.603
11304000.0,6.228
11340000.0,7.314
11376000.0,11.629
11412000.0,0.803
11448000.0,14.07
11484000.0,4.175
11520000.0,11.052
11556000.0,9.363
11592000.0,1.998
11628000.0,14.342
11664000.0,5.663
11700000.0,8.987
11736000.0,8.374
11772000.0,7.532
11808000.0,14.677
11844000.0,6.306
11880000.0,19.639
11916000.0,12.805
11952000.0,18.298
11988000.0,17.242
12024000.0,11.456
12060000.0,19.301
12096000.0,13.437
12132000.0,16.344
12168000.0,10.942
12204000.0,10.286
12240000.0,15.058
12276000.0,7.522
12312000.0,18.721
12348000.0,12.191
12384000.0,17.631
12420000.0,15.458
12456000.0,8.479
12492000.0,14.269
12528000.0,8.699
12564000.0,17.751
12600000.0,14.363
12636000.0,13.632
12672000.0,17.031
12708000.0,9.013
12744000.0,13.83
12780000.0,7.52
12816000.0,12.311
12852000.0,12.956
12888000.0,8.42
12924000.0,17.791
12960000.0,13.077
12996000.0,19.206
13032000.0,15.712
13068000.0,16.686
13104000.0,22.481
13140000.0,13.448
13176000.0,26.13
13212000.0,18.488
13248000.0,22.271
13284000.0,18.171
13320000.0,14.362
13356000.0,23.5
13392000.0,17.861
13428000.0,24.843
13464000.0,20.388
13500000.0,17.445
13536000.0,16.549
13572000.0,10.802
13608000.0,20.06
13644000.0,14.549
13680000.0,15.51
13716000.0,15.128
13752000.0,10.183
13788000.0,19.598
13824000.0,13.44
13860000.0,21.019
13896000.0,17.248
13932000.0,15.61
13968000.0,19.745
14004000.0,14.002
14040000.0,21.515
14076000.0,11.424
14112000.0,18.761
14148000.0,17.391
14184000.0,12.768
14220000.0,23.692
14256000.0,17.134
14292000.0,22.501
14328000.0,14.431
14364000.0,16.468
14400000.0,19.587
14436000.0,12.93
14472000.0,22.813
14508000.0,15.743
14544000.0,22.622
14580000.0,22.679
14616000.0,17.862
14652000.0,27.104
14688000.0,16.024
14724000.0,20.84
14760000.0,16.315
14796000.0,15.651
14832000.0,19.57
14868000.0,10.739
14904000.0,21.262
14940000.0,15.17
14976000.0,20.332
15012000.0,20.391
15048000.0,14.462
15084000.0,25.79
15120000.0,16.392
15156000.0,27.511
15192000.0,21.952
15228000.0,23.669
15264000.0,24.436
15300000.0,11.649
15336000.0,20.809
15372000.0,11.714
15408000.0,16.488
15444000.0,19.114
15480000.0,13.66
15516000.0,26.566
15552000.0,16.424
15588000.0,28.932
15624000.0,18.744
15660000.0,19.078
15696000.0,20.863
15732000.0,12.026
15768000.0,19.226
15804000.0,10.667
15840000.0,16.145
15876000.0,15.255
15912000.0,9.471
15948000.0,19.563
15984000.0,13.775
16020000.0,20.175
16056000.0,15.136
16092000.0,16.666
16128000.0,16.663
16164000.0,9.239
16200000.0,16.324
16236000.0,9.624
16272000.0,14.533
16308000.0,13.78
16344000.0,9.215
16380000.0,15.709
16416000.0,7.891
16452000.0,17.809
16488000.0,14.221
16524000.0,15.151
16560000.0,17.346
16596000.0,13.218
16632000.0,20.432
16668000.0,13.462
16704000.0,18.098
16740000.0,15.555
16776000.0,11.884
16812000.0,18.186
16848000.0,11.968
16884000.0,16.619
16920000.0,13.275
16956000.0,12.882
16992000.0,18.175
17028000.0,11.433
17064000.0,20.354
17100000.0,14.576
17136000.0,20.214
17172000.0,20.251
17208000.0,14.976
17244000.0,22.858
17280000.0,14.958
17316000.0,24.817
17352000.0,18.08
17388000.0,17.009
17424000.0,21.581
17460000.0,13.457
17496000.0,22.303
17532000.0,17.343
17568000.0,23.985
17604000.0,24.203
17640000.0,18.157
17676000.0,31.127
17712000.0,20.127
17748000.0,30.778
17758800.0,32.262
17784000.0,23.856
17820000.0,21.07
17856000.0,27.509
17892000.0,15.843
17928000.0,26.739
17964000.0,18.348
18000000.0,22.756
18036000.0,23.967
18072000.0,17.137
18108000.0,23.459
18144000.0,16.776
18180000.0,25.109
18216000.0,20.185
18252000.0,18.012
18288000.0,21.372
18324000.0,13.397
18360000.0,22.977
18396000.0,16.337
18432000.0,20.518
18468000.0,18.588
18504000.0,14.041
18540000.0,21.676
18576000.0,13.234
18612000.0,21.196
18648000.0,17.9
18684000.0,17.204
18720000.0,23.408
18756000.0,15.213
18792000.0,21.575
18828000.0,17.274
18864000.0,18.263
18900000.0,17.426
18936000.0,13.232
18972000.0,21.976
19008000.0,14.145
19044000.0,24.821
19080000.0,19.803
19116000.0,19.27
19152000.0,22.99
19188000.0,15.177
19224000.0,22.537
19260000.0,14.429
19296000.0,19.713
19332000.0,17.539
19368000.0,11.603
19404000.0,17.63
19440000.0,9.891
19476000.0,18.584
19512000.0,13.522
19548000.0,13.573
19584000.0,17.637
19620000.0,12.151
19656000.0,20.684
19692000.0,15.359
19728000.0,19.186
19764000.0,17.92
19800000.0,14.844
19836000.0,20.291
19872000.0,13.126
19908000.0,19.652
19944000.0,14.226
19980000.0,14.761
20016000.0,18.187
20052000.0,9.863
20088000.0,20.37
20124000.0,12.645
20160000.0,20.82
20196000.0,20.69
20232000.0,13.235
20268000.0,25.58
20304000.0,14.219
20340000.0,24.825
20376000.0,18.353
20412000.0,18.839
20448000.0,27.043
20484000.0,18.407
20520000.0,29.424
20556000.0,20.121
20592000.0,25.772
20628000.0,22.91
20664000.0,17.67
20700000.0,29.698
20736000.0,19.337
20772000.0,21.985
20808000.0,17.631
20844000.0,17.053
20880000.0,23.785
20916000.0,14.941
20952000.0,29.267
20988000.0,22.063
21024000.0,19.493
21060000.0,14.926
21096000.0,8.927
21132000.0,18.708
21168000.0,10.73
21204000.0,19.164
21240000.0,14.399
21276000.0,13.746
21312000.0,20.507
21348000.0,10.639
21384000.0,17.823
21420000.0,8.625
21456000.0,14.392
21492000.0,13.791
21528000.0,11.102
21564000.0,15.248
21600000.0,9.56
21636000.0,16.753
21672000.0,12.316
21708000.0,10.818
21744000.0,14.406
21780000.0,8.252
21816000.0,18.152
21852000.0,10.01
21888000.0,16.644
21924000.0,13.697
21960000.0,12.328
21996000.0,21.4
22032000.0,13.363
22068000.0,19.021
22104000.0,11.737
22140000.0,9.706
22176000.0,17.096
22212000.0,9.117
22248000.0,21.59
22284000.0,12.417
22320000.0,12.844
22356000.0,12.19
22392000.0,7.704
22428000.0,14.487
22464000.0,8.516
22500000.0,14.581
22536000.0,9.016
22572000.0,7.921
22608000.0,13.763
22644000.0,5.786
22680000.0,16.938
22716000.0,9.74
22752000.0,14.164
22788000.0,13.662
22824000.0,8.229
22860000.0,24.058
22896000.0,12.501
22932000.0,17.159
22968000.0,13.257
23004000.0,11.924
23040000.0,17.19
23076000.0,11.666
23112000.0,16.148
23148000.0,10.488
23184000.0,15.212
23220000.0,14.84
23256000.0,13.579
23292000.0,17.784
23328000.0,11.259
23364000.0,16.348
23400000.0,12.651
23436000.0,11.659
23472000.0,14.995
23508000.0,13.268
23544000.0,15.55
23580000.0,9.53
23616000.0,12.311
23652000.0,13.188
23688000.0,6.654
23724000.0,11.575
23760000.0,8.241
23796000.0,11.905
23832000.0,8.508
23868000.0,7.803
23904000.0,7.848
23940000.0,6.806
23976000.0,12.315
24012000.0,4.862
24048000.0,6.761
24084000.0,6.816
24120000.0,0.483
24156000.0,11.852
24192000.0,7.367
24228000.0,12.539
24264000.0,10.273
24300000.0,9.799
24336000.0,10.654
24372000.0,8.537
24408000.0,13.062
24444000.0,8.115
24480000.0,11.429
24516000.0,13.191
24552000.0,11.821
24588000.0,16.183
24624000.0,12.074
24660000.0,18.767
24696000.0,16.776
24732000.0,11.995
24768000.0,16.852
24804000.0,12.728
24840000.0,20.699
24876000.0,13.536
24912000.0,11.028
24948000.0,12.193
24984000.0,11.149
25020000.0,15.855
25056000.0,10.805
25092000.0,14.288
25128000.0,8.492
25164000.0,8.799
25200000.0,12.259
25236000.0,9.579
25272000.0,14.671
25308000.0,11.612
25344000.0,12.807
25380000.0,11.667
25416000.0,6.761
25452000.0,13.557
25488000.0,7.083
25524000.0,13.334
25560000.0,9.891
25596000.0,8.288
25632000.0,13.281
25668000.0,11.414
25704000.0,14.624
25740000.0,9.899
25776000.0,12.038
25812000.0,12.643
25848000.0,11.449
25884000.0,9.586
25920000.0,4.498
25956000.0,8.413
25992000.0,4.507
26028000.0,3.431
26064000.0,4.47
26100000.0,-0.682
26136000.0,8.27
26172000.0,-0.814
26208000.0,0.953
26244000.0,0.776
26280000.0,-2.578
26316000.0,4.848
26352000.0,7.957
26388000.0,13.644
26424000.0,9.429
26460000.0,7.503
26496000.0,9.407
26532000.0,9.304
26568000.0,11.992
26604000.0,6.229
26640000.0,7.686
26676000.0,7.438
26712000.0,6.469
26748000.0,7.545
26784000.0,2.366
26820000.0,7.136
26856000.0,5.514
26892000.0,2.007
26928000.0,5.145
26964000.0,4.05
27000000.0,8.08
27036000.0,2.379
27072000.0,1.813
27108000.0,0.734
27144000.0,0.362
27180000.0,4.842
27216000.0,1.745
27252000.0,6.716
27288000.0,2.454
27324000.0,1.446
27360000.0,4.614
27396000.0,1.671
27432000.0,7.654
27468000.0,1.24
27504000.0,2.583
27540000.0,4.443
27576000.0,3.587
27612000.0,5.128
27648000.0,0.26
27684000.0,3.467
27720000.0,2.968
27756000.0,3.507
27792000.0,3.557
27828000.0,3.909
27864000.0,5.462
27900000.0,2.916
27936000.0,2.362
27972000.0,1.85
28008000.0,1.113
28044000.0,4.791
28080000.0,2.489
28116000.0,5.087
28152000.0,1.883
28188000.0,3.205
28224000.0,5.819
28260000.0,3.688
28296000.0,6.159
28332000.0,3.521
28368000.0,3.931
28404000.0,4.439
28440000.0,3.369
28476000.0,7.575
28512000.0,6.113
28548000.0,7.208
28584000.0,7.607
28620000.0,8.216
28656000.0,7.694
28692000.0,3.952
28728000.0,5.732
28764000.0,1.353
28800000.0,1.799
28836000.0,1.463
28872000.0,0.161
28908000.0,2.075
28944000.0,0.349
28980000.0,2.253
29016000.0,1.876
29052000.0,2.954
29088000.0,4.042
29124000.0,2.565
29160000.0,4.928
29196000.0,-1.319
29232000.0,-0.337
29268000.0,-0.459
29304000.0,0.231
29340000.0,3.764
29376000.0,5.284
29412000.0,7.309
29448000.0,6.137
29484000.0,5.716
29520000.0,6.967
29556000.0,4.902
29592000.0,5.888
29628000.0,3.117
29664000.0,1.638
29700000.0,1.352
29736000.0,2.853
29772000.0,1.289
29808000.0,2.343
29844000.0,4.008
29880000.0,0.554
29916000.0,-1.405
29952000.0,0.406
29988000.0,2.422
30024000.0,5.116
30060000.0,3.682
30096000.0,6.259
30132000.0,4.714
30168000.0,3.121
30204000.0,5.92
30240000.0,5.095
30276000.0,8.503
30312000.0,8.765
30348000.0,5.92
30384000.0,3.809
30420000.0,3.945
30456000.0,9.843
30492000.0,4.589
30528000.0,3.585
30564000.0,7.972
30600000.0,4.33
30636000.0,5.705
30672000.0,2.635
30708000.0,4.838
30744000.0,5.916
30780000.0,5.577
30816000.0,5.469
30852000.0,4.992
30888000.0,5.216
30924000.0,5.732
30960000.0,4.107
30996000.0,4.785
31032000.0,2.936
31068000.0,3.848
31104000.0,0.889
31140000.0,2.464
31176000.0,-1.464
31212000.0,-2.594
31248000.0,-1.618
31284000.0,-2.574
31320000.0,1.736
31356000.0,-0.511
31392000.0,0.873
31428000.0,1.31
31464000.0,2.849
31500000.0,3.639
