t,y
0.0,26541.995047237488
9000.0,3925.675214527153
18000.0,10266.861390889757
27000.0,39505.2875569552
36000.0,25960.093584596503
45000.0,20613.611554640327
54000.0,25220.744802168407
63000.0,32742.273073001423
72000.0,25220.37033353937
81000.0,8526.259859268874
90000.0,14554.96552550679
99000.0,15042.588151821994
108000.0,40049.97108477459
117000.0,39167.94077587932
126000.0,22826.077363447148
135000.0,24499.00671186415
144000.0,46005.83719144077
153000.0,15573.657203154306
162000.0,66248.31429606523
171000.0,7109.50714992203
173700.0,0.0
180000.0,209.9576927113122
189000.0,5961.021916441349
198000.0,75714.81630985117
207000.0,21506.17565210752
216000.0,5386.51888150264
225000.0,33374.80484310939
234000.0,61802.61098248048
243000.0,32578.999228808963
252000.0,38939.69948627716
261000.0,1712.5154985588897
270000.0,1681.2108327223723
279000.0,11416.979560340536
288000.0,33653.55155473663
297000.0,33457.85533358108
306000.0,35437.00585710643
315000.0,22458.532297842256
324000.0,42403.85759881699
333000.0,28116.08762320777
342000.0,36207.36620935356
351000.0,1089.7594575513965
360000.0,28877.38550230869
369000.0,39775.97776803889
378000.0,38280.69589908806
387000.0,59566.86821040073
396000.0,22567.2639278218
405000.0,67899.62069985311
414000.0,29817.92823952745
423000.0,25000.814091824424
432000.0,24655.872881627005
441000.0,56.65377254816031
450000.0,3530.175294062855
459000.0,41173.59476414072
468000.0,20103.677038717266
477000.0,21415.11122993124
486000.0,19856.9600242409
495000.0,47060.541016599695
504000.0,34214.38150865753
513000.0,18409.08657768113
522000.0,2672.5191259384533
531000.0,12685.533059256031
540000.0,12141.232973688537
549000.0,20684.44493338137
558000.0,15555.97325312375
567000.0,19300.463683042333
576000.0,32420.071500504662
585000.0,41193.63771289429
594000.0,21051.243104592235
603000.0,8407.80953474581
612000.0,121.45493977189042
621000.0,20302.16048486292
630000.0,83173.55725766231
639000.0,27858.40095092769
648000.0,11783.283507249367
657000.0,31503.43952289446
666000.0,11887.232575778758
675000.0,22746.70700171996
684000.0,18672.167639972195
693000.0,10854.009362650828
702000.0,5799.749696602291
711000.0,12093.46202741574
720000.0,31487.43570854804
729000.0,26338.882862895047
738000.0,38951.17177805101
747000.0,44869.23583263568
756000.0,47806.45854582159
765000.0,40938.00373080024
774000.0,9479.573961922117
783000.0,66.15060368565855
792000.0,2390.554908309619
801000.0,24908.36066895994
810000.0,43131.16032185704
819000.0,21434.47663485121
828000.0,47763.15542614168
837000.0,59151.87725955127
846000.0,21433.63790212468
855000.0,24192.430082504805
864000.0,1855.223718082114
873000.0,10890.9770088002
882000.0,72.96027056883523
891000.0,63471.6565288271
900000.0,17308.192846107773
909000.0,31543.064719907507
918000.0,40024.36341670092
927000.0,66263.75372578746
936000.0,53505.23902599762
945000.0,28677.106506701213
954000.0,188.7729746546341
963000.0,5387.16112369094
972000.0,33875.83818180944
981000.0,45392.75980194636
990000.0,14659.354269118116
999000.0,12205.402873795409
1008000.0,51619.2513291236
1017000.0,21363.399729643483
1026000.0,8899.966271625455
1035000.0,14958.30000428736
1037700.0,0.0
1044000.0,69.61833945168421
1053000.0,4582.793874379147
1062000.0,44456.19536055769
1071000.0,22382.224157651104
1080000.0,19730.557404225925
1089000.0,26630.75825202776
1098000.0,27653.074720952525
1107000.0,36930.9792590536
1116000.0,12025.559146068596
1125000.0,5192.9290173901245
1134000.0,4851.053137502425
1143000.0,8008.026525680725
1152000.0,52558.19778222238
1161000.0,29420.20393834012
1170000.0,44289.21796958664
1179000.0,22981.01342961459
1188000.0,32318.44742307301
1197000.0,27833.075227541085
1206000.0,23567.14048845873
1215000.0,263.0408973550309
1224000.0,264.9294697319796
1233000.0,48636.895484582776
1242000.0,63569.26328683872
1251000.0,24217.25227701795
1260000.0,31929.311855671
1269000.0,42180.57347558504
1278000.0,43041.90760171869
1287000.0,30508.13877448285
1296000.0,12375.446689421851
1305000.0,70.18288635390276
1314000.0,11459.754083132462
1323000.0,52422.63931032897
1332000.0,25947.25935485988
1341000.0,30982.24103883138
1350000.0,41503.08969091908
1359000.0,60173.06159914676
1368000.0,54342.30378135251
1377000.0,8659.96679531726
1386000.0,9076.632045846589
1395000.0,2413.681688163038
1404000.0,43072.57115310994
1413000.0,46726.039282656406
1422000.0,43080.03739509104
1431000.0,42546.4274613852
1440000.0,53444.723948164574
1449000.0,26605.26705930044
1458000.0,41187.09475700773
1467000.0,8495.589627036692
1476000.0,2343.719753073794
1485000.0,6698.622455364507
1494000.0,75382.56445835422
1503000.0,24683.21531821889
1512000.0,20693.00770921513
1521000.0,27801.50993684398
1530000.0,26440.40956476916
1539000.0,37035.82830427896
1548000.0,19426.57772262734
1557000.0,2305.51107259819
1566000.0,2596.1568284313644
1575000.0,16637.759538185495
1584000.0,50866.20539762647
1593000.0,45047.44065091752
1602000.0,23387.48054463628
1611000.0,62682.26725377209
1620000.0,48882.91324495965
1629000.0,8347.739127607738
1638000.0,9710.876009995534
1647000.0,2086.4318867112643
1656000.0,15962.38086732406
1665000.0,22118.46731432717
1674000.0,23595.0498343838
1683000.0,32366.58938483531
1692000.0,18936.83784648393
1701000.0,28719.45573383437
1710000.0,27656.652982595904
1719000.0,22603.29424146644
1728000.0,23625.765419866093
1729800.0,0.0
1737000.0,73.61031777584695
1746000.0,28211.72377870953
1755000.0,62440.81695580117
1764000.0,11086.15577347304
1773000.0,64068.85617035341
1782000.0,44664.160614906265
1791000.0,31457.37125743597
1800000.0,23777.259689899056
1809000.0,38727.70476050444
1818000.0,9619.495789332736
1827000.0,4113.762174586885
1836000.0,18192.86347871589
1845000.0,32597.48265659285
1854000.0,9312.268282759853
1863000.0,49993.740008098845
1872000.0,29597.49814277893
1881000.0,56454.34569930779
1890000.0,24412.45398853473
1899000.0,14989.547648646268
1908000.0,66.9393743066713
1917000.0,3110.166100973842
1926000.0,57238.716766215584
1935000.0,33970.12267615312
1944000.0,26259.524057806582
1953000.0,43936.539675634136
1962000.0,65716.24243728764
1971000.0,49442.54278137529
1980000.0,17288.527136497563
1989000.0,198.53988312909289
1998000.0,15810.902170744228
2007000.0,27537.082754553245
2016000.0,41814.21150036059
2025000.0,20550.88667194952
2034000.0,44036.806915583125
2043000.0,41642.32187891752
2052000.0,33935.71158463748
2061000.0,20983.164399242884
2070000.0,7645.081599834498
2079000.0,135.13954975319066
2088000.0,816.5263603798018
2097000.0,40339.79182531104
2106000.0,56512.692303613854
2115000.0,23556.31218820593
2124000.0,24042.06407734929
2133000.0,27404.44473464801
2142000.0,31932.373740728213
2151000.0,33326.29400205265
2160000.0,25610.890607132063
2169000.0,266.81763518484706
2178000.0,8755.422969366933
2187000.0,71866.15313197457
2196000.0,61296.18129072723
2205000.0,57478.873925727545
2212200.0,113867.71768290682
2214000.0,24775.84324604389
