time,electrical_demand[1].unscaled_power,electrical_grid.market_price,photovoltaic[1].normalized_power
89100.0,30.141470524235316,0.10162298600480725,0.0
90000.0,34.4099292657665,0.09209274935839729,0.0
90900.0,32.62193080987087,0.09209274935839729,0.0
91800.0,32.869976838434425,0.09209274935839729,0.0
92700.0,32.952658847955604,0.09209274935839729,0.0
93600.0,31.8777927241802,0.0883800498059615,0.0
94500.0,33.03534085747679,0.0883800498059615,0.0
95400.0,32.425561037258056,0.0883800498059615,0.0
96300.0,34.110206981252205,0.0883800498059615,0.0
97200.0,31.102648884919088,0.0846770948717736,0.0
98100.0,33.58310917055464,0.0846770948717736,0.0
99000.0,33.03534085747679,0.0846770948717736,0.0
99900.0,34.16188323720294,0.0846770948717736,0.0
100800.0,32.291202771786125,0.08279638354993618,0.0
101700.0,32.83897108486398,0.08279638354993618,0.0
102600.0,31.62974669561665,0.08279638354993618,0.0
103500.0,34.575293284808865,0.08279638354993618,0.0
104400.0,32.869976838434425,0.08843851751544868,0.01889982572709507
105300.0,32.291202771786125,0.08843851751544868,0.01889982572709507
106200.0,30.720244590883613,0.08843851751544868,0.01889982572709507
107100.0,33.531432914603904,0.08843851751544868,0.01889982572709507
108000.0,29.283644675453022,0.11422277739929391,0.07062566455914474
108900.0,30.027782761143687,0.11422277739929391,0.07062566455914474
109800.0,28.239784305248058,0.11422277739929391,0.07062566455914474
110700.0,32.39455528368761,0.11422277739929391,0.07062566455914474
111600.0,29.769401481389984,0.12594555315147296,0.1681089762041614
112500.0,31.970809984891535,0.12594555315147296,0.1681089762041614
113400.0,30.66856833493287,0.12594555315147296,0.1681089762041614
114300.0,29.025263395699316,0.12594555315147296,0.1681089762041614
115200.0,31.485053178954573,0.12173587806839628,0.21486117668697552
116100.0,28.8495641254668,0.12173587806839628,0.21486117668697552
117000.0,29.025263395699316,0.12173587806839628,0.21486117668697552
117900.0,28.704870608804725,0.12173587806839628,0.21486117668697552
118800.0,32.37388478130731,0.1013598813121149,0.23376100241407058
119700.0,31.8571222217999,0.1013598813121149,0.23376100241407058
120600.0,29.9451007516225,0.1013598813121149,0.23376100241407058
121500.0,29.490349699255983,0.1013598813121149,0.23376100241407058
122400.0,36.0222284514296,0.08779537271108982,0.2715606538682608
123300.0,30.730579842073762,0.08779537271108982,0.2715606538682608
124200.0,30.544545320651096,0.08779537271108982,0.2715606538682608
125100.0,30.65823308374272,0.08779537271108982,0.2715606538682608
126000.0,29.045933898079614,0.07640391397933811,0.3392021354178642
126900.0,32.074162496793015,0.07640391397933811,0.3392021354178642
127800.0,29.283644675453022,0.07640391397933811,0.3392021354178642
128700.0,31.578070439665908,0.07640391397933811,0.3392021354178642
129600.0,32.16717975750435,0.07044995222989385,0.25166610047131854
130500.0,31.35069491348265,0.07044995222989385,0.25166610047131854
131400.0,31.712428705137825,0.07044995222989385,0.25166610047131854
132300.0,30.93728486587672,0.07044995222989385,0.25166610047131854
133200.0,28.560177092142645,0.06371642102062054,0.22580318105529376
134100.0,30.224152533756502,0.06371642102062054,0.22580318105529376
135000.0,32.084497747983164,0.06371642102062054,0.22580318105529376
135900.0,27.826374257642133,0.06371642102062054,0.22580318105529376
136800.0,31.174995643250128,0.06565560005194528,0.1014622223244051
137700.0,28.17777279810717,0.06565560005194528,0.1014622223244051
138600.0,30.678903586123013,0.06565560005194528,0.1014622223244051
139500.0,27.009889413620428,0.06565560005194528,0.1014622223244051
140400.0,28.73587636237517,0.06995297669925285,0.02486819174617773
141300.0,29.335320931403757,0.06995297669925285,0.02486819174617773
142200.0,28.456824580241168,0.06995297669925285,0.02486819174617773
143100.0,28.17777279810717,0.06995297669925285,0.02486819174617773
144000.0,28.425818826670724,0.08036997360621824,0.0
144900.0,27.878050513592875,0.08036997360621824,0.0
145800.0,28.0124087790648,0.08036997360621824,0.0
146700.0,30.213817282566353,0.08036997360621824,0.0
147600.0,27.433634712416506,0.1034062511441661,0.0
148500.0,28.911575632607686,0.1034062511441661,0.0
149400.0,29.862418742101315,0.1034062511441661,0.0
150300.0,27.70235124336035,0.1034062511441661,0.0
151200.0,27.754027499311093,0.11571370399121693,0.0
152100.0,29.283644675453022,0.11571370399121693,0.0
153000.0,27.878050513592875,0.11571370399121693,0.0
153900.0,30.771920846834348,0.11571370399121693,0.0
154800.0,28.704870608804725,0.11388171576061869,0.0
155700.0,27.464640465986943,0.11388171576061869,0.0
156600.0,30.27582878970724,0.11388171576061869,0.0
157500.0,29.14928640998109,0.11388171576061869,0.0
158400.0,30.38951655279887,0.09442171311963654,0.0
159300.0,29.976106505192945,0.09442171311963654,0.0
160200.0,27.90905626716332,0.09442171311963654,0.0
161100.0,29.9451007516225,0.09442171311963654,0.0
162000.0,37.55184562757153,0.08286459587767105,0.0
162900.0,34.60629903837932,0.08286459587767105,0.0
163800.0,35.7638471716759,0.08286459587767105,0.0
164700.0,34.07920122768176,0.08286459587767105,0.0
165600.0,35.2677551145488,0.07110284165250062,0.0
166500.0,36.228933475232566,0.07110284165250062,0.0
167400.0,30.55488057184124,0.07110284165250062,0.0
168300.0,30.968290619447167,0.07110284165250062,0.0
169200.0,31.464382676574278,0.06561662157895388,0.0
170100.0,32.59092505630042,0.06561662157895388,0.0
171000.0,31.929468980130938,0.06561662157895388,0.0
171900.0,30.720244590883613,0.06561662157895388,0.0
172800.0,31.598740942046202,0.0800678904405345,0.0
173700.0,30.771920846834348,0.0800678904405345,0.0
174600.0,30.523874818270794,0.0800678904405345,0.0
175500.0,29.39733243854465,0.0800678904405345,0.0
176400.0,29.44900869449539,0.07846977304788501,0.0
177300.0,30.306834543277688,0.07846977304788501,0.0
178200.0,30.141470524235316,0.07846977304788501,0.0
179100.0,30.802926600404795,0.07846977304788501,0.0
180000.0,28.074420286205683,0.076900889509979,0.0029841830095413266
180900.0,30.38951655279887,0.076900889509979,0.0029841830095413266
181800.0,31.764104961088577,0.076900889509979,0.0029841830095413266
182700.0,32.09483299917331,0.076900889509979,0.0029841830095413266
183600.0,31.8777927241802,0.07670599714502185,0.061673115530520746
184500.0,31.516058932525016,0.07670599714502185,0.061673115530520746
185400.0,33.28338688604035,0.07670599714502185,0.061673115530520746
186300.0,33.69679693364627,0.07670599714502185,0.061673115530520746
187200.0,31.102648884919088,0.0821532387455772,0.19397189562018627
188100.0,28.787552618325904,0.0821532387455772,0.19397189562018627
189000.0,29.366326684974204,0.0821532387455772,0.19397189562018627
189900.0,29.200962665931833,0.0821532387455772,0.19397189562018627
190800.0,27.299276446944578,0.10572547028715745,0.3332337693987815
191700.0,25.43893123271791,0.10572547028715745,0.3332337693987815
192600.0,27.723021745740652,0.10572547028715745,0.3332337693987815
193500.0,33.36606889556153,0.10572547028715745,0.3332337693987815
194400.0,167.53829984606472,0.11790624309698611,0.446632723761352
195300.0,204.41447609251324,0.11790624309698611,0.446632723761352
196200.0,200.09434109503135,0.11790624309698611,0.446632723761352
197100.0,201.46892950332102,0.11790624309698611,0.446632723761352
198000.0,121.60844355704634,0.11871504641155876,0.5600316781239224
198900.0,133.44230616976597,0.11871504641155876,0.5600316781239224
199800.0,195.49515431541542,0.11871504641155876,0.5600316781239224
200700.0,158.60864281777663,0.11871504641155876,0.5600316781239224
201600.0,34.63730479194975,0.09418784228168778,0.6226995213242902
202500.0,35.019709085985234,0.09418784228168778,0.6226995213242902
203400.0,127.54087774019139,0.09418784228168778,0.6226995213242902
204300.0,134.37247877687932,0.09418784228168778,0.6226995213242902
205200.0,132.3054285388497,0.08101311841057722,0.62966261501322
206100.0,127.3548432187687,0.08101311841057722,0.62966261501322
207000.0,126.43500586284553,0.08101311841057722,0.62966261501322
207900.0,133.4216356673857,0.08101311841057722,0.62966261501322
208800.0,130.07301428177766,0.0701283798277143,0.6057891509368893
209700.0,140.65631150048938,0.0701283798277143,0.6057891509368893
210600.0,125.64952677239428,0.0701283798277143,0.6057891509368893
211500.0,130.23837830082005,0.0701283798277143,0.6057891509368893
212400.0,31.919133728940796,0.06378463334835553,0.5510791290952983
213300.0,30.802926600404795,0.06378463334835553,0.5510791290952983
214200.0,29.738395727819537,0.06378463334835553,0.5510791290952983
215100.0,28.88056987903724,0.06378463334835553,0.5510791290952983
216000.0,156.7069565987894,0.058473816403270366,0.438674902402575
216900.0,201.21054822356732,0.058473816403270366,0.438674902402575
217800.0,203.68067325801272,0.058473816403270366,0.438674902402575
218700.0,183.79564996816774,0.058473816403270366,0.438674902402575
219600.0,115.7173503786619,0.0500642108553648,0.30936030532245085
220500.0,143.34347680992786,0.0500642108553648,0.30936030532245085
221400.0,167.98271564724104,0.0500642108553648,0.30936030532245085
222300.0,140.0361964290805,0.0500642108553648,0.30936030532245085
223200.0,136.59455778276117,0.05026884783856973,0.16611952086446719
224100.0,149.17255848117145,0.05026884783856973,0.16611952086446719
225000.0,193.46944508214636,0.05026884783856973,0.16611952086446719
225900.0,178.1836085719173,0.05026884783856973,0.16611952086446719
226800.0,144.1392911515693,0.05951649055579166,0.04277328980342568
227700.0,163.2491706021532,0.05951649055579166,0.04277328980342568
228600.0,33.056011359857095,0.05951649055579166,0.04277328980342568
229500.0,27.257935442183985,0.05951649055579166,0.04277328980342568
230400.0,24.942839175590798,0.06882260098250077,0.0
231300.0,26.66882612434554,0.06882260098250077,0.0
232200.0,27.278605944564276,0.06882260098250077,0.0
233100.0,26.67916137553569,0.06882260098250077,0.0
234000.0,25.325243469626283,0.08587568291626078,0.0
234900.0,24.88082766844991,0.08587568291626078,0.0
235800.0,26.503462105303168,0.08587568291626078,0.0
236700.0,26.493126854113022,0.08587568291626078,0.0
237600.0,26.720502380296278,0.11597680868390929,0.0
238500.0,24.47775287203413,0.11597680868390929,0.0
239400.0,26.606814617204655,0.11597680868390929,0.0
240300.0,26.927207404099246,0.11597680868390929,0.0
241200.0,27.60933398264902,0.12770932905433613,0.0
242100.0,25.728318266042056,0.12770932905433613,0.0
243000.0,25.976364294605613,0.12770932905433613,0.0
243900.0,26.803184389817464,0.12770932905433613,0.0
244800.0,30.968290619447167,0.11735079985685792,0.0
245700.0,30.224152533756502,0.11735079985685792,0.0
246600.0,29.44900869449539,0.11735079985685792,0.0
247500.0,31.38170066705309,0.11735079985685792,0.0
248400.0,30.027782761143687,0.10864885576151628,0.0
249300.0,30.35851079922843,0.10864885576151628,0.0
250200.0,27.464640465986943,0.10864885576151628,0.0
251100.0,30.05878851471413,0.10864885576151628,0.0
252000.0,30.55488057184124,0.08590491677100438,0.0
252900.0,30.38951655279887,0.08590491677100438,0.0
253800.0,29.06660440045991,0.08590491677100438,0.0
254700.0,28.622188599283543,0.08590491677100438,0.0
255600.0,32.83897108486398,0.08027252742373955,0.0
256500.0,31.84678697060976,0.08027252742373955,0.0
257400.0,30.885608609925978,0.08027252742373955,0.0
258300.0,29.14928640998109,0.08027252742373955,0.0
259200.0,27.38195845646576,0.07457192574873986,0.0
260100.0,26.720502380296278,0.07457192574873986,0.0
261000.0,27.299276446944578,0.07457192574873986,0.0
261900.0,25.924688038654875,0.07457192574873986,0.0
262800.0,27.743692248120944,0.06957293658758623,0.0
263700.0,26.720502380296278,0.06957293658758623,0.0
264600.0,26.968548408859835,0.06957293658758623,0.0
265500.0,26.637820370775092,0.06957293658758623,0.0
266400.0,27.082236171951465,0.0733441038495091,0.005968366019082653
267300.0,26.83419014338791,0.0733441038495091,0.005968366019082653
268200.0,27.712686494550503,0.0733441038495091,0.005968366019082653
269100.0,26.75150813386672,0.0733441038495091,0.005968366019082653
270000.0,27.49564621955739,0.07942474563617541,0.0666467538797563
270900.0,29.366326684974204,0.07942474563617541,0.0666467538797563
271800.0,27.33028220051502,0.07942474563617541,0.0666467538797563
272700.0,26.586144114824354,0.07942474563617541,0.0666467538797563
273600.0,25.759324019612503,0.09479200861305537,0.23276627474422348
274500.0,27.66101023859976,0.09479200861305537,0.23276627474422348
275400.0,27.66101023859976,0.09479200861305537,0.23276627474422348
276300.0,27.630004485029318,0.09479200861305537,0.23276627474422348
277200.0,26.17273406721843,0.1148756668219008,0.4068436169674675
278100.0,27.785033252881536,0.1148756668219008,0.4068436169674675
279000.0,27.257935442183985,0.1148756668219008,0.4068436169674675
279900.0,28.11576129096628,0.1148756668219008,0.4068436169674675
280800.0,25.397590227957316,0.12645227330036188,0.5451107630762158
281700.0,27.847044760022428,0.12645227330036188,0.5451107630762158
282600.0,22.886124188751317,0.12645227330036188,0.5451107630762158
283500.0,27.52665197312783,0.12645227330036188,0.5451107630762158
284400.0,26.958213157669686,0.10110652123767044,0.6346362533624555
285300.0,26.803184389817464,0.10110652123767044,0.6346362533624555
286200.0,28.188108049297316,0.10110652123767044,0.6346362533624555
287100.0,28.39481307310028,0.10110652123767044,0.6346362533624555
288000.0,28.756546864755467,0.08377084537472239,0.6774095431658813
288900.0,26.720502380296278,0.08377084537472239,0.6774095431658813
289800.0,27.65067498740961,0.08377084537472239,0.6774095431658813
290700.0,26.069381555316948,0.08377084537472239,0.6774095431658813
291600.0,27.505981470747535,0.06876413327301359,0.6803937261754226
292500.0,25.84200602913369,0.06876413327301359,0.6803937261754226
293400.0,27.464640465986943,0.06876413327301359,0.6803937261754226
294300.0,27.133912427902207,0.06876413327301359,0.6803937261754226
295200.0,27.671345489789907,0.06256655606737277,0.6406046193815382
296100.0,27.40262895884606,0.06256655606737277,0.6406046193815382
297000.0,30.089794268284574,0.06256655606737277,0.6406046193815382
297900.0,28.963251888558425,0.06256655606737277,0.6406046193815382
298800.0,27.878050513592875,0.055375027800449846,0.5630158611334637
299700.0,27.89872101597317,0.055375027800449846,0.5630158611334637
300600.0,28.425818826670724,0.055375027800449846,0.5630158611334637
301500.0,31.3403596622925,0.055375027800449846,0.5630158611334637
302400.0,28.87023462784709,0.04928464139553563,0.446632723761352
303300.0,29.428338192115095,0.04928464139553563,0.446632723761352
304200.0,27.754027499311093,0.04928464139553563,0.446632723761352
305100.0,27.319946949324873,0.04928464139553563,0.446632723761352
306000.0,26.203739820788876,0.05262704545455259,0.30538139464306246
306900.0,28.0124087790648,0.05262704545455259,0.30538139464306246
307800.0,25.2425614601051,0.05262704545455259,0.30538139464306246
308700.0,29.728060476629388,0.05262704545455259,0.30538139464306246
309600.0,28.684200106424424,0.059438533609808664,0.16313533785492587
310500.0,27.619669233839172,0.059438533609808664,0.16313533785492587
311400.0,26.761843385056874,0.059438533609808664,0.16313533785492587
312300.0,24.90149817083021,0.059438533609808664,0.16313533785492587
313200.0,28.28112531000865,0.0676240129380136,0.05172583883204966
314100.0,27.061565669571166,0.0676240129380136,0.05172583883204966
315000.0,26.78251388743717,0.0676240129380136,0.05172583883204966
315900.0,25.118538445823315,0.0676240129380136,0.05172583883204966
316800.0,27.195923935043094,0.0863239353556625,0.001989455339694218
317700.0,26.090052057697246,0.0863239353556625,0.001989455339694218
318600.0,27.94006202073376,0.0863239353556625,0.001989455339694218
319500.0,25.852341280323838,0.0863239353556625,0.001989455339694218
320400.0,26.12105781126769,0.10793749862942244,0.0
321300.0,28.87023462784709,0.10793749862942244,0.0
322200.0,29.74873097900969,0.10793749862942244,0.0
323100.0,28.539506589762354,0.10793749862942244,0.0
324000.0,24.622446388696208,0.16048048022189912,0.0
324900.0,27.164918181472654,0.16048048022189912,0.0
325800.0,28.632523850473685,0.16048048022189912,0.0
326700.0,27.38195845646576,0.16048048022189912,0.0
327600.0,27.392293707655913,0.14418747851147223,0.0
328500.0,28.787552618325904,0.14418747851147223,0.0
329400.0,27.38195845646576,0.14418747851147223,0.0
330300.0,27.795368504071686,0.14418747851147223,0.0
331200.0,25.066862189872577,0.11474898678467851,0.0
332100.0,27.743692248120944,0.11474898678467851,0.0
333000.0,27.630004485029318,0.11474898678467851,0.0
333900.0,27.547322475508132,0.11474898678467851,0.0
334800.0,27.299276446944578,0.09538643032617494,0.0
335700.0,26.22441032316917,0.09538643032617494,0.0
336600.0,27.960732523114057,0.09538643032617494,0.0
337500.0,25.976364294605613,0.09538643032617494,0.0
338400.0,27.299276446944578,0.08571002440604711,0.0
339300.0,25.645636256520874,0.08571002440604711,0.0
340200.0,27.133912427902207,0.08571002440604711,0.0
341100.0,26.47245635173272,0.08571002440604711,0.0
342000.0,26.555138361253913,0.08428731014185897,0.0
342900.0,25.097867943443024,0.08428731014185897,0.0
343800.0,26.720502380296278,0.08428731014185897,0.0
344700.0,26.803184389817464,0.08428731014185897,0.0
345600.0,27.81,0.09738000000000005,0.0
346500.0,28.21,0.09738000000000005,0.0
347400.0,28.239999999999995,0.09738000000000005,0.0
348300.0,28.37,0.09738000000000005,0.0
349200.0,26.85,0.09602999999999996,0.0
350100.0,27.81,0.09602999999999996,0.0
351000.0,27.970000000000002,0.09602999999999996,0.0
351900.0,28.0,0.09602999999999996,0.0
352800.0,26.560000000000002,0.09305000000000004,0.0
353700.0,28.21,0.09305000000000004,0.0
354600.0,28.45,0.09305000000000004,0.0
355500.0,28.64,0.09305000000000004,0.0
356400.0,27.25,0.09475000000000004,0.013
357300.0,27.12,0.09475000000000004,0.013
358200.0,26.880000000000003,0.09475000000000004,0.013
359100.0,28.13,0.09475000000000004,0.013
360000.0,26.8,0.10421000000000002,0.067
360900.0,24.85,0.10421000000000002,0.067
361800.0,26.77,0.10421000000000002,0.067
362700.0,27.04,0.10421000000000002,0.067
363600.0,26.48,0.14661000000000005,0.149
364500.0,23.44,0.14661000000000005,0.149
365400.0,26.37,0.14661000000000005,0.149
366300.0,29.67,0.14661000000000005,0.149
367200.0,193.25,0.17921,0.24
368100.0,227.9,0.17921,0.24
369000.0,231.11,0.17921,0.24
369900.0,242.96999999999997,0.17921,0.24
370800.0,262.84,0.13644000000000003,0.33
371700.0,161.47,0.13644000000000003,0.33
372600.0,115.07000000000001,0.13644000000000003,0.33
373500.0,195.31,0.13644000000000003,0.33
374400.0,35.01,0.11300000000000006,0.387
375300.0,30.97,0.11300000000000006,0.387
376200.0,154.69,0.11300000000000006,0.387
377100.0,199.3,0.11300000000000006,0.387
378000.0,190.77,0.09516000000000004,0.384
378900.0,186.32,0.09516000000000004,0.384
379800.0,173.31,0.09516000000000004,0.384
380700.0,187.89,0.09516000000000004,0.384
381600.0,186.22,0.08916999999999999,0.364
382500.0,171.93,0.08916999999999999,0.364
383400.0,176.28,0.08916999999999999,0.364
384300.0,189.15999999999997,0.08916999999999999,0.364
385200.0,32.16,0.08766999999999996,0.31
386100.0,28.63,0.08766999999999996,0.31
387000.0,28.43,0.08766999999999996,0.31
387900.0,26.16,0.08766999999999996,0.31
388800.0,139.33,0.08645000000000001,0.254
389700.0,202.68000000000004,0.08645000000000001,0.254
390600.0,233.76,0.08645000000000001,0.254
391500.0,212.45,0.08645000000000001,0.254
392400.0,214.91,0.08900000000000001,0.176
393300.0,205.78,0.08900000000000001,0.176
394200.0,142.28,0.08900000000000001,0.176
395100.0,168.25,0.08900000000000001,0.176
396000.0,181.85,0.09253000000000004,0.088
396900.0,168.3,0.09253000000000004,0.088
397800.0,171.94,0.09253000000000004,0.088
398700.0,170.72,0.09253000000000004,0.088
399600.0,174.49,0.10018000000000003,0.014
400500.0,166.44,0.10018000000000003,0.014
401400.0,119.87,0.10018000000000003,0.014
402300.0,56.400000000000006,0.10018000000000003,0.014
403200.0,31.53,0.13293000000000005,0.0
404100.0,25.73,0.13293000000000005,0.0
405000.0,27.9,0.13293000000000005,0.0
405900.0,26.829999999999995,0.13293000000000005,0.0
406800.0,23.89,0.26671,0.0
407700.0,25.45,0.26671,0.0
408600.0,25.16,0.26671,0.0
409500.0,24.75,0.26671,0.0
410400.0,24.84,0.52427,0.0
411300.0,22.98,0.52427,0.0
412200.0,24.61,0.52427,0.0
413100.0,24.69,0.52427,0.0
414000.0,25.09,0.44813000000000003,0.0
414900.0,22.72,0.44813000000000003,0.0
415800.0,24.93,0.44813000000000003,0.0
416700.0,25.49,0.44813000000000003,0.0
417600.0,25.84,0.22310999999999995,0.0
418500.0,24.08,0.22310999999999995,0.0
419400.0,26.0,0.22310999999999995,0.0
420300.0,27.17,0.22310999999999995,0.0
421200.0,26.61,0.14783,0.0
422100.0,26.85,0.14783,0.0
423000.0,25.25,0.14783,0.0
423900.0,26.13,0.14783,0.0
424800.0,25.650000000000002,0.11994000000000005,0.0
425700.0,25.49,0.11994000000000005,0.0
426600.0,23.89,0.11994000000000005,0.0
427500.0,26.08,0.11994000000000005,0.0
428400.0,26.880000000000003,0.10635999999999997,0.0
429300.0,25.92,0.10635999999999997,0.0
430200.0,23.84,0.10635999999999997,0.0
431100.0,25.68,0.10635999999999997,0.0
432000.0,37.55184562757153,0.07616029852314145,0.0
432900.0,36.92139530497249,0.07616029852314145,0.0
433800.0,37.88257366565627,0.07616029852314145,0.0
434700.0,36.25993922880301,0.07616029852314145,0.0
435600.0,34.4099292657665,0.07183368802109039,0.0
436500.0,34.49261127528768,0.07183368802109039,0.0
437400.0,33.20070487651916,0.07183368802109039,0.0
438300.0,34.44093501933694,0.07183368802109039,0.0
439200.0,34.49261127528768,0.07200909114955185,0.0
440100.0,34.9060213228936,0.07200909114955185,0.0
441000.0,33.28338688604035,0.07200909114955185,0.0
441900.0,35.48479538954191,0.07200909114955185,0.0
442800.0,35.43311913359116,0.0722527066057485,0.0
443700.0,34.24456524672412,0.0722527066057485,0.0
444600.0,33.28338688604035,0.0722527066057485,0.0
445500.0,34.85434506694287,0.0722527066057485,0.0
446400.0,36.50798525736657,0.07422111949181673,0.0
447300.0,36.83871329545131,0.07422111949181673,0.0
448200.0,38.04793768469864,0.07422111949181673,0.0
449100.0,35.48479538954191,0.07422111949181673,0.0
450000.0,36.92139530497249,0.07810922217271409,0.0
450900.0,33.77947894316746,0.07810922217271409,0.0
451800.0,37.055753570444416,0.07810922217271409,0.0
452700.0,34.19288899077339,0.07810922217271409,0.0
453600.0,33.77947894316746,0.10855140957903783,0.021884008736636394
454500.0,38.709393760868124,0.10855140957903783,0.021884008736636394
455400.0,38.04793768469864,0.10855140957903783,0.021884008736636394
456300.0,37.303799599007974,0.10855140957903783,0.021884008736636394
457200.0,180.34367607065823,0.1256921930770286,0.1124042266927233
458100.0,229.20874369767864,0.1256921930770286,0.1124042266927233
459000.0,228.7126516405515,0.1256921930770286,0.1124042266927233
459900.0,223.1109454954912,0.1256921930770286,0.1124042266927233
