t,y
2907900.0,290.16
2916000.0,34.13
2952000.0,48.48
2988000.0,249.83
3024000.0,39.57
3060000.0,162.88
3096000.0,32.8
3132000.0,32.21
3168000.0,260.73
3204000.0,39.2
3240000.0,43.09
3276000.0,40.48
3312000.0,22.31
3348000.0,28.96
3384000.0,37.09
3420000.0,32.12
3456000.0,39.6
3492000.0,201.66
3528000.0,32.69
3564000.0,31.01
3600000.0,180.95
3636000.0,37.33
3672000.0,38.75
3708000.0,36.96
3744000.0,208.24
3780000.0,32.53
3816000.0,40.61
3852000.0,188.88
3888000.0,35.92
3924000.0,98.02
3960000.0,31.84
3996000.0,28.96
4032000.0,28.71
4068000.0,36.37
4104000.0,108.52
4140000.0,33.52
4176000.0,238.93
4212000.0,28.56
4248000.0,34.96
4284000.0,137.67
4320000.0,34.16
4356000.0,225.79
4392000.0,25.81
4428000.0,25.73
4464000.0,130.99
4500000.0,32.08
4536000.0,23.5
4572000.0,36.21
4608000.0,28.88
4644000.0,22.24
4680000.0,27.76
4716000.0,244.84
4752000.0,36.45
4788000.0,159.78
4824000.0,29.44
4860000.0,30.0
4896000.0,192.47
4932000.0,33.33
4968000.0,30.58
5004000.0,36.32
5040000.0,233.76
5076000.0,28.85
5112000.0,34.4
5148000.0,23.71
5184000.0,36.05
5220000.0,30.4
5256000.0,29.04
5292000.0,27.76
5328000.0,114.0
5364000.0,34.88
5400000.0,103.72
5436000.0,36.21
5472000.0,254.17
5508000.0,29.12
5544000.0,32.64
5580000.0,139.09
5616000.0,35.49
5652000.0,108.69
5688000.0,24.93
5724000.0,27.04
5760000.0,28.53
5796000.0,31.65
5832000.0,28.98
5868000.0,25.01
5904000.0,258.45
5940000.0,31.85
5976000.0,32.24
6012000.0,57.09
6048000.0,32.32
6084000.0,197.34
6120000.0,30.8
6156000.0,29.49
6192000.0,193.43
6228000.0,31.65
6264000.0,35.54
6300000.0,29.04
6336000.0,114.49
6372000.0,27.76
6408000.0,31.44
6444000.0,30.36
6480000.0,31.52
6516000.0,159.12
6552000.0,27.17
6588000.0,27.57
6624000.0,181.05
6660000.0,23.68
6696000.0,83.36
6717600.0,13.0
6718500.0,12.63
6732000.0,33.89
6768000.0,242.13
6804000.0,35.64
6840000.0,30.48
6876000.0,162.17
6912000.0,28.61
6948000.0,161.09
6984000.0,26.53
7020000.0,30.08
7056000.0,27.47
7092000.0,30.64
7128000.0,94.83
7164000.0,36.88
7200000.0,178.18
7219800.0,302.53
7236000.0,32.18
7272000.0,35.6
7308000.0,195.58
7344000.0,34.05
7380000.0,231.68
7416000.0,29.44
7452000.0,29.7
7488000.0,223.83
7524000.0,30.32
7560000.0,31.99
7596000.0,34.21
7632000.0,30.43
7668000.0,27.96
7704000.0,32.4
7740000.0,195.57
7776000.0,27.28
7812000.0,215.8
7848000.0,26.05
7884000.0,201.78
7920000.0,26.74
7956000.0,26.88
7992000.0,142.81
8028000.0,30.13
8064000.0,52.51
8100000.0,30.31
8136000.0,28.21
8172000.0,20.63
8208000.0,27.09
8244000.0,26.66
8280000.0,26.32
8316000.0,105.64
8352000.0,23.53
8388000.0,27.92
8424000.0,149.22
8460000.0,29.36
8496000.0,37.88
8532000.0,26.49
8568000.0,28.69
8604000.0,200.73
8640000.0,31.44
8676000.0,125.55
8712000.0,30.0
8748000.0,88.18
8784000.0,24.04
8820000.0,26.93
8856000.0,24.14
8892000.0,31.73
8928000.0,39.24
8964000.0,28.52
9000000.0,31.57
9036000.0,151.81
9072000.0,30.05
9108000.0,132.98
9144000.0,28.4
9180000.0,149.35
9216000.0,27.6
9252000.0,31.17
9258300.0,12.08
9259200.0,10.32
9260100.0,10.0
9261000.0,8.85
9262800.0,8.4
9263700.0,7.89
9264600.0,7.76
9266400.0,7.16
9288000.0,8.5
9324000.0,13.44
9360000.0,8.94
9389700.0,7.14
9396000.0,8.31
9432000.0,11.04
9435600.0,7.04
9459000.0,6.94
9468000.0,7.23
9504000.0,10.56
9540000.0,7.19
9541800.0,6.87
9550800.0,6.68
9576000.0,32.69
9612000.0,193.38
9648000.0,17.76
9684000.0,27.84
9720000.0,111.15
9756000.0,28.96
9792000.0,24.87
9828000.0,26.73
9864000.0,30.29
9900000.0,132.36
9936000.0,28.48
9972000.0,104.31
10008000.0,27.73
10044000.0,25.92
10080000.0,26.47
10116000.0,29.84
10152000.0,148.76
10188000.0,31.65
10224000.0,40.67
10260000.0,24.74
10296000.0,30.48
10332000.0,165.69
10368000.0,29.89
10404000.0,27.01
10440000.0,19.65
10476000.0,164.78
10512000.0,15.95
10548000.0,20.53
10584000.0,19.75
10620000.0,33.44
10656000.0,27.2
10692000.0,27.58
10728000.0,33.01
10764000.0,119.43
10800000.0,25.97
10836000.0,122.58
10872000.0,31.33
10908000.0,153.9
10944000.0,17.47
10980000.0,26.77
11016000.0,152.88
11052000.0,32.64
11088000.0,23.15
11124000.0,16.31
11160000.0,16.96
11196000.0,15.26
11232000.0,17.73
11268000.0,13.85
11304000.0,18.56
11340000.0,113.0
11376000.0,16.19
11412000.0,19.17
11448000.0,160.26
11484000.0,31.73
11520000.0,37.55
11556000.0,29.08
11592000.0,29.65
11628000.0,46.44
11664000.0,26.96
11700000.0,94.96
11736000.0,29.89
11772000.0,135.48
11808000.0,24.77
11844000.0,25.73
11880000.0,24.53
11916000.0,30.96
11952000.0,28.71
11988000.0,19.56
12024000.0,24.29
12060000.0,123.11
12096000.0,25.04
12132000.0,131.9
12168000.0,26.08
12204000.0,133.96
12240000.0,25.26
12276000.0,25.68
12312000.0,123.03
12348000.0,29.28
12384000.0,187.68
12420000.0,24.54
12456000.0,26.24
12492000.0,23.86
12528000.0,22.24
12564000.0,202.2
12600000.0,27.12
12636000.0,169.14
12672000.0,26.85
12708000.0,26.88
12744000.0,138.34
12780000.0,30.8
12816000.0,25.27
12852000.0,27.64
12888000.0,27.33
12924000.0,192.87
12960000.0,27.28
12996000.0,114.49
13032000.0,27.68
13068000.0,26.16
13104000.0,27.06
13140000.0,26.88
13176000.0,174.86
13212000.0,29.68
13248000.0,23.74
13284000.0,17.42
13320000.0,16.93
13356000.0,187.0
13392000.0,25.17
13428000.0,149.6
13464000.0,26.98
13500000.0,186.46
13536000.0,25.61
13572000.0,26.08
13608000.0,18.52
13644000.0,28.64
13680000.0,25.62
13716000.0,24.18
13752000.0,26.4
13788000.0,25.71
13824000.0,26.16
13860000.0,153.9
13896000.0,25.3
13932000.0,175.39
13968000.0,74.75
14004000.0,16.05
14040000.0,172.17
14076000.0,29.65
14112000.0,27.91
14148000.0,25.0
14184000.0,26.0
14220000.0,26.44
14256000.0,26.21
14292000.0,23.64
14328000.0,29.23
14364000.0,147.06
14400000.0,17.01
14436000.0,16.0
14472000.0,136.69
14508000.0,27.49
14544000.0,34.68
14580000.0,25.79
14616000.0,26.77
14652000.0,23.5
14688000.0,24.4
14724000.0,147.06
14760000.0,28.7
14796000.0,39.91
14832000.0,22.58
14868000.0,25.84
14904000.0,25.21
14940000.0,27.97
14976000.0,32.89
15012000.0,25.73
15048000.0,25.84
15084000.0,178.98
15120000.0,25.17
15156000.0,213.39
15192000.0,26.73
15228000.0,213.64
15264000.0,21.59
15300000.0,18.96
15336000.0,157.62
15372000.0,26.13
15408000.0,161.3
15444000.0,26.83
15480000.0,27.76
15516000.0,26.11
15552000.0,19.25
15588000.0,175.96
15624000.0,30.79
15660000.0,117.46
15696000.0,26.19
15732000.0,25.36
15768000.0,209.46
15804000.0,30.21
15840000.0,106.01
15876000.0,42.66
15912000.0,26.4
15948000.0,168.51
15984000.0,21.97
16020000.0,126.59
16056000.0,29.6
16092000.0,28.25
16128000.0,25.54
16164000.0,27.25
16200000.0,180.57
16236000.0,28.05
16272000.0,56.41
16308000.0,28.23
16344000.0,28.45
16380000.0,192.68
16416000.0,26.16
16452000.0,165.2
16488000.0,28.21
16524000.0,175.32
16560000.0,36.03
16596000.0,25.6
16632000.0,26.03
16668000.0,30.56
16704000.0,25.62
16740000.0,17.9
16776000.0,20.13
16812000.0,182.32
16848000.0,19.76
16884000.0,235.14
16920000.0,27.27
16956000.0,192.73
16992000.0,47.94
17028000.0,25.84
17064000.0,152.77
17100000.0,28.29
17136000.0,91.66
17172000.0,23.98
17208000.0,26.61
17244000.0,27.6
17280000.0,26.93
17316000.0,26.31
17352000.0,27.92
17388000.0,118.18
17424000.0,10.13
17460000.0,9.92
17496000.0,119.19
17532000.0,27.65
17568000.0,103.57
17604000.0,26.01
17640000.0,25.97
17676000.0,179.8
17712000.0,26.56
17748000.0,181.48
17784000.0,23.36
17820000.0,26.98
17856000.0,26.87
17892000.0,27.28
17928000.0,24.78
17964000.0,27.09
18000000.0,92.88
18036000.0,29.12
18072000.0,25.17
18108000.0,190.58
18144000.0,22.45
18180000.0,221.08
18216000.0,27.65
18252000.0,156.21
18288000.0,85.73
18324000.0,27.6
18360000.0,156.84
18396000.0,27.17
18432000.0,25.54
18468000.0,26.52
18504000.0,25.41
18540000.0,27.02
18576000.0,26.53
18612000.0,15.57
18648000.0,26.69
18684000.0,27.34
18720000.0,25.67
18756000.0,26.13
18792000.0,28.53
18828000.0,16.32
18864000.0,17.97
18900000.0,6.87
18901800.0,6.05
18936000.0,7.01
18972000.0,11.8
19008000.0,7.04
19044000.0,8.31
19080000.0,27.17
19116000.0,14.45
19152000.0,25.22
19188000.0,25.2
19224000.0,21.46
19260000.0,26.08
19296000.0,28.14
19332000.0,26.47
19368000.0,26.29
19404000.0,33.88
19440000.0,26.69
19476000.0,26.97
19512000.0,24.45
19548000.0,26.62
19584000.0,25.27
19620000.0,25.73
19656000.0,24.82
19692000.0,25.6
19728000.0,25.78
19764000.0,26.17
19800000.0,24.77
19836000.0,24.8
19872000.0,25.65
19908000.0,25.1
19944000.0,25.09
19980000.0,26.04
20016000.0,26.3
20052000.0,26.29
20088000.0,23.58
20124000.0,26.56
20160000.0,70.52
20196000.0,26.15
20232000.0,25.41
20268000.0,26.01
20304000.0,26.93
20340000.0,26.24
20376000.0,25.84
20412000.0,105.17
20448000.0,31.1
20484000.0,24.69
20520000.0,165.73
20556000.0,26.61
20592000.0,99.93
20628000.0,25.55
20664000.0,27.52
20700000.0,186.6
20736000.0,22.72
20772000.0,143.09
20808000.0,27.76
20844000.0,146.51
20880000.0,26.12
20916000.0,28.08
20952000.0,25.2
20988000.0,25.01
21024000.0,105.7
21060000.0,27.77
21096000.0,29.6
21132000.0,119.11
21168000.0,26.61
21204000.0,205.28
21240000.0,26.85
21276000.0,177.17
21312000.0,19.98
21348000.0,26.56
21384000.0,139.33
21420000.0,25.65
21456000.0,175.24
21492000.0,25.39
21528000.0,26.56
21564000.0,25.16
21600000.0,25.6
21636000.0,175.08
21672000.0,24.72
21708000.0,133.79
21744000.0,40.98
21780000.0,25.52
21816000.0,171.99
21852000.0,24.88
21888000.0,37.1
21924000.0,26.0
21960000.0,25.36
21996000.0,191.69
22032000.0,28.08
22068000.0,190.52
22104000.0,30.4
22140000.0,17.6
22176000.0,27.48
22212000.0,28.16
22248000.0,168.77
22284000.0,28.53
22320000.0,106.3
22356000.0,27.49
22392000.0,26.64
22428000.0,222.54
22464000.0,25.17
22500000.0,161.94
22536000.0,28.4
22572000.0,240.77
22608000.0,25.21
22644000.0,26.69
22680000.0,26.81
22716000.0,29.33
22752000.0,29.59
22788000.0,28.61
22824000.0,26.72
22860000.0,184.36
22896000.0,27.17
22932000.0,191.63
22968000.0,31.81
23004000.0,214.07
23040000.0,31.47
23076000.0,31.36
23112000.0,191.25
23148000.0,29.81
23184000.0,31.57
23220000.0,23.78
23256000.0,32.13
23292000.0,30.1
23328000.0,31.01
23364000.0,27.9
23400000.0,30.21
23436000.0,186.24
23472000.0,40.42
23508000.0,29.33
23544000.0,173.76
23580000.0,25.76
23616000.0,116.53
23652000.0,27.09
23688000.0,28.29
23724000.0,214.81
23760000.0,27.44
23796000.0,21.5
23832000.0,24.08
23868000.0,26.64
23904000.0,25.59
23940000.0,27.17
23976000.0,27.98
24012000.0,27.6
24048000.0,67.44
24084000.0,31.36
24120000.0,29.97
24156000.0,154.88
24192000.0,28.08
24228000.0,185.95
24264000.0,29.97
24300000.0,208.48
24336000.0,35.27
24372000.0,32.05
24408000.0,180.61
24444000.0,28.45
24480000.0,100.91
24516000.0,29.33
24552000.0,28.4
24588000.0,27.52
24624000.0,28.4
24660000.0,176.78
24696000.0,28.88
24732000.0,218.85
24768000.0,37.02
24804000.0,28.32
24840000.0,196.04
24876000.0,30.96
24912000.0,101.29
24948000.0,28.16
24984000.0,30.64
25020000.0,176.39
25056000.0,29.65
25092000.0,166.47
25128000.0,31.97
25164000.0,29.36
25200000.0,25.5
25236000.0,29.6
25272000.0,72.16
25308000.0,30.77
25344000.0,94.11
25380000.0,30.37
25416000.0,31.68
25452000.0,51.4
25488000.0,33.12
25524000.0,65.77
25560000.0,31.28
25596000.0,165.04
25632000.0,26.64
25668000.0,29.92
25704000.0,19.49
25740000.0,31.41
25776000.0,25.95
25812000.0,26.64
25848000.0,28.08
25884000.0,282.22
25920000.0,30.29
25956000.0,175.19
25992000.0,24.88
26028000.0,18.8
26064000.0,217.45
26100000.0,27.89
26136000.0,33.26
26172000.0,34.85
26208000.0,253.18
26244000.0,24.96
26280000.0,30.96
26316000.0,25.65
26352000.0,29.65
26388000.0,25.29
26424000.0,27.44
26460000.0,27.25
26496000.0,185.0
26532000.0,28.93
26568000.0,109.33
26604000.0,30.4
26640000.0,223.64
26676000.0,29.49
26712000.0,32.56
26748000.0,183.38
26784000.0,37.36
26820000.0,180.13
26856000.0,28.8
26892000.0,28.8
26928000.0,25.03
26964000.0,28.45
27000000.0,27.27
27036000.0,36.72
27072000.0,174.41
27108000.0,27.76
27144000.0,37.04
27180000.0,252.62
27216000.0,36.64
27252000.0,157.5
27288000.0,29.68
27324000.0,32.88
27360000.0,160.68
27396000.0,31.04
27432000.0,42.51
27468000.0,35.97
27504000.0,28.76
27540000.0,29.84
27576000.0,35.76
27612000.0,29.22
27648000.0,36.53
27684000.0,149.57
27720000.0,25.01
27756000.0,26.48
27792000.0,157.14
27828000.0,33.81
27864000.0,57.96
27900000.0,38.8
27936000.0,162.49
27972000.0,32.08
28008000.0,39.52
28044000.0,243.5
28080000.0,35.57
28116000.0,22.1
28152000.0,34.64
28188000.0,32.69
28224000.0,32.98
28260000.0,25.04
28296000.0,101.64
28332000.0,42.32
28368000.0,164.69
28404000.0,49.09
28440000.0,30.8
28476000.0,207.58
28512000.0,39.73
28548000.0,183.27
28584000.0,30.24
28620000.0,29.84
28656000.0,190.77
28692000.0,35.25
28728000.0,26.57
28764000.0,43.04
28800000.0,29.81
28836000.0,32.64
28872000.0,39.28
28908000.0,164.79
28944000.0,37.2
28980000.0,195.12
29016000.0,30.24
29052000.0,26.32
29088000.0,116.69
29124000.0,37.89
29160000.0,120.04
29196000.0,38.72
29232000.0,212.45
29268000.0,31.65
29304000.0,40.37
29340000.0,32.12
29376000.0,40.64
29412000.0,33.71
29448000.0,34.13
29484000.0,30.37
29520000.0,149.88
29556000.0,40.85
29592000.0,33.87
29628000.0,38.72
29664000.0,130.42
29700000.0,33.12
29736000.0,42.05
29772000.0,164.49
29808000.0,38.77
29844000.0,220.96
29880000.0,32.05
29916000.0,33.89
29952000.0,30.11
29988000.0,35.49
30024000.0,31.18
30060000.0,39.41
30096000.0,243.2
30132000.0,31.44
30168000.0,37.12
30204000.0,220.91
30240000.0,36.61
30276000.0,240.18
30312000.0,33.33
30348000.0,32.88
30384000.0,114.96
30420000.0,37.04
30456000.0,37.01
30492000.0,37.92
30528000.0,33.17
30564000.0,31.36
30600000.0,29.33
30636000.0,30.58
30672000.0,35.04
30708000.0,21.78
30744000.0,32.45
30780000.0,30.05
30816000.0,27.31
30852000.0,34.24
30888000.0,35.61
30924000.0,35.49
30960000.0,31.76
30996000.0,30.0
31032000.0,36.69
31068000.0,29.92
31104000.0,36.05
31140000.0,41.97
31176000.0,34.21
31212000.0,32.13
31248000.0,35.84
31284000.0,40.77
31320000.0,34.24
31356000.0,40.32
31392000.0,33.97
31428000.0,33.52
31464000.0,37.92
31500000.0,34.13
