t,y
0.0,0.0
36000.0,0.0
50400.0,0.00085
54000.0,0.023530000000000002
57600.0,0.036539999999999996
61200.0,0.04603
64800.0,0.05557
72000.0,0.049229999999999996
86400.0,0.057909999999999996
104400.0,0.06972
108000.0,0.10507999999999999
111600.0,0.14064
115200.0,0.14598
118800.0,0.14705000000000001
136800.0,0.1482
140400.0,0.15534
144000.0,0.16288999999999998
147600.0,0.17
151200.0,0.17474
180000.0,0.11876
216000.0,0.1645
252000.0,0.11427
288000.0,0.0842
324000.0,0.07228
360000.0,0.0022299999999999998
396000.0,0.15103
406800.0,0.19469999999999998
432000.0,0.10721
468000.0,0.11284999999999999
504000.0,0.13938
540000.0,0.09076000000000001
576000.0,0.09409999999999999
612000.0,0.0091
648000.0,0.10169
684000.0,0.09937
720000.0,0.18
756000.0,0.18218
792000.0,0.09561
828000.0,0.14540999999999998
864000.0,0.005
900000.0,0.13171000000000002
936000.0,0.11456000000000001
972000.0,0.08572
1008000.0,0.09908
1044000.0,0.009
1080000.0,0.07653
1116000.0,0.07651000000000001
1152000.0,0.052340000000000005
1188000.0,0.013689999999999999
1224000.0,0.00287
1260000.0,0.00029
1296000.0,0.06001
1332000.0,0.1502
1368000.0,0.13697
1404000.0,0.11696
1440000.0,0.18005000000000002
1476000.0,0.12464
1512000.0,0.14087
1548000.0,0.12899000000000002
1584000.0,0.15993000000000002
1616400.0,0.19873
1620000.0,0.19757
1656000.0,0.14498
1666800.0,0.20807
1670400.0,0.23506
1692000.0,0.18236000000000002
1728000.0,0.14413
1764000.0,0.17001
1800000.0,0.13853000000000001
1836000.0,0.1276
1872000.0,0.17103
1908000.0,0.1484
1929600.0,0.25792000000000004
1933200.0,0.27022
1944000.0,0.22094999999999998
1980000.0,0.17209
2016000.0,0.2511
2052000.0,0.25
2088000.0,0.1467
2124000.0,0.19169999999999998
2160000.0,0.15
2196000.0,0.19711
2232000.0,0.15899000000000002
2268000.0,0.15100999999999998
2304000.0,0.188
2340000.0,0.13338
2376000.0,0.14156
2412000.0,0.14223
2448000.0,0.14806999999999998
2484000.0,0.15336000000000002
2520000.0,0.00903
2556000.0,0.08836
2592000.0,0.09401000000000001
2628000.0,0.16711
2664000.0,0.09492
2700000.0,0.09598000000000001
2736000.0,0.10269
2772000.0,0.07135
2808000.0,0.15686000000000003
2844000.0,0.13015000000000002
2880000.0,0.11039
2916000.0,0.11352
2952000.0,0.12538
2988000.0,0.13409000000000001
3024000.0,0.13551
3060000.0,0.1173
3096000.0,0.1659
3132000.0,0.17567
3168000.0,0.18180000000000002
3204000.0,0.14042
3240000.0,0.14033
3276000.0,0.17336000000000001
3312000.0,0.21619
3348000.0,0.19244999999999998
3384000.0,0.12047
3420000.0,0.12146
3456000.0,0.12269
3492000.0,0.14035
3528000.0,0.10826000000000001
3564000.0,0.08295
3600000.0,0.11835999999999999
3636000.0,0.13179
3672000.0,0.12988999999999998
3708000.0,0.15191
3744000.0,0.21587
3780000.0,0.22180000000000002
3816000.0,0.13232
3852000.0,0.12693000000000002
3888000.0,0.13481
3924000.0,0.15252000000000002
3960000.0,0.14359
3996000.0,0.1456
4032000.0,0.14096
4068000.0,0.09270999999999999
4104000.0,0.09079999999999999
4140000.0,0.04382
4176000.0,0.10995
4212000.0,0.14708000000000002
4248000.0,0.09255
4284000.0,0.09854
4320000.0,0.07887000000000001
4356000.0,0.041960000000000004
4392000.0,0.09257
4428000.0,0.12767
4464000.0,0.14899
4500000.0,0.1253
4536000.0,0.12956
4572000.0,0.14959999999999998
4608000.0,0.17808000000000002
4644000.0,0.16522
4680000.0,0.11755
4716000.0,0.10149
4752000.0,0.09054999999999999
4788000.0,0.07440000000000001
4824000.0,0.11664
4860000.0,0.10704000000000001
4896000.0,0.09892000000000001
4932000.0,0.13290000000000002
4968000.0,0.13859
5004000.0,0.15346
5040000.0,0.18603999999999998
5076000.0,0.19387000000000001
5112000.0,0.13058
5148000.0,0.11609
5184000.0,0.12582
5220000.0,0.12436
5256000.0,0.16343000000000002
5292000.0,0.16219
5328000.0,0.12931
5364000.0,0.09218000000000001
5400000.0,0.08937
5436000.0,0.12102
5472000.0,0.10772
5508000.0,0.16666999999999998
5544000.0,0.12375
5580000.0,0.1443
5616000.0,0.09806000000000001
5652000.0,0.09386
5688000.0,0.15214
5724000.0,0.14068
5760000.0,0.14447
5796000.0,0.11102
5832000.0,0.122
5868000.0,0.12382
5904000.0,0.14091
5940000.0,0.13548
5976000.0,0.08787
6012000.0,0.06038
6048000.0,0.12101
6084000.0,0.092
6120000.0,0.12997
6156000.0,0.03849
6192000.0,0.00903
6228000.0,0.004
6264000.0,0.053259999999999995
6300000.0,0.12284
6336000.0,0.15958
6372000.0,0.18230000000000002
6408000.0,0.09806999999999999
6444000.0,0.08048000000000001
6480000.0,0.04845
6516000.0,0.08404
6552000.0,0.12635
6588000.0,0.1035
6624000.0,0.10443000000000001
6660000.0,0.0996
6696000.0,0.09739
6732000.0,0.13290000000000002
6768000.0,0.14851
6804000.0,0.15096
6840000.0,0.11
6876000.0,0.09867000000000001
6912000.0,0.07706
6948000.0,0.05835
6984000.0,0.12531
7020000.0,0.08064
7056000.0,0.08990000000000001
7092000.0,0.040670000000000005
7128000.0,0.011470000000000001
7164000.0,0.0762
7200000.0,0.0059299999999999995
7236000.0,0.06
7272000.0,0.04142
7308000.0,0.046020000000000005
7344000.0,0.09315000000000001
7380000.0,0.08093
7416000.0,0.10599
7452000.0,0.15991999999999998
7488000.0,0.10859
7524000.0,0.09878
7560000.0,0.1056
7596000.0,0.0948
7632000.0,0.11
7668000.0,0.12
7704000.0,0.07997
7740000.0,0.09472
7776000.0,0.0639
7812000.0,0.046090000000000006
7848000.0,0.0756
7884000.0,0.07008
7920000.0,0.04174
7956000.0,0.1039
7992000.0,0.07490000000000001
8028000.0,0.11312
8064000.0,0.14762999999999998
8100000.0,0.18
8136000.0,0.13446
8172000.0,0.11359
8208000.0,0.12412000000000001
8244000.0,0.1051
8280000.0,0.12943000000000002
8316000.0,0.10665999999999999
8352000.0,0.10773999999999999
8388000.0,0.11075
8424000.0,0.099
8460000.0,0.12698
8496000.0,0.11220999999999999
8532000.0,0.12997
8568000.0,0.07296
8604000.0,0.0
8640000.0,0.00099
8676000.0,0.00903
8712000.0,0.14139
8748000.0,0.12487000000000001
8784000.0,0.10992
8820000.0,0.07286
8856000.0,0.09376999999999999
8892000.0,0.13272
8928000.0,0.15088
8964000.0,0.15169
9000000.0,0.10355
9036000.0,0.0849
9072000.0,0.10349
9108000.0,0.10783
9144000.0,0.135
9180000.0,0.17868
9216000.0,0.10099
9252000.0,0.10129
9288000.0,0.08496
9324000.0,0.09996
9360000.0,0.11883
9396000.0,0.11968999999999999
9432000.0,0.10278
9468000.0,0.08668000000000001
9504000.0,0.09187999999999999
9540000.0,0.07743000000000001
9576000.0,0.12622
9612000.0,0.10258
9648000.0,0.095
9684000.0,0.08939
9720000.0,0.01002
9756000.0,0.10959999999999999
9792000.0,0.12692
9828000.0,0.13457
9864000.0,0.09741
9900000.0,0.06469
9936000.0,0.09325
9972000.0,0.09540000000000001
10008000.0,0.14612
10044000.0,0.14279
10080000.0,0.10235
10116000.0,0.09268000000000001
10152000.0,0.09309
10188000.0,0.10548
10224000.0,0.10661
10260000.0,0.11835999999999999
10296000.0,0.08827
10332000.0,0.0011899999999999999
10368000.0,0.0999
10404000.0,0.06799
10440000.0,0.12172
10476000.0,0.12745
10512000.0,0.09443
10548000.0,0.0978
10584000.0,0.08002
10620000.0,0.11473
10656000.0,0.10442
10692000.0,0.12201000000000001
10728000.0,0.08752
