t,y
12384000.0,0.5630000000000001
12420000.0,0.0
12456000.0,0.282
12492000.0,0.15
12528000.0,0.0
12564000.0,0.25
12600000.0,0.0
12636000.0,0.183
12672000.0,0.026
12708000.0,0.017
12744000.0,0.22
12780000.0,0.0
12816000.0,0.303
12852000.0,0.0
12888000.0,0.283
12924000.0,0.242
12960000.0,0.0
12996000.0,0.729
13032000.0,0.0
13068000.0,0.558
13104000.0,0.027
13140000.0,0.035
13176000.0,0.466
13212000.0,0.0
13248000.0,0.633
13284000.0,0.0
13320000.0,0.233
13356000.0,0.093
13392000.0,0.0
13428000.0,0.43
13464000.0,0.0
13500000.0,0.5700000000000001
13536000.0,0.025
13572000.0,0.033
13608000.0,0.467
13644000.0,0.0
13680000.0,0.67
13716000.0,0.0
13752000.0,0.264
13788000.0,0.225
13824000.0,0.0
13860000.0,0.595
13896000.0,0.0
13932000.0,0.207
13968000.0,0.029
14004000.0,0.035
14040000.0,0.497
14076000.0,0.0
14112000.0,0.717
14148000.0,0.0
14184000.0,0.282
14220000.0,0.218
14256000.0,0.0
14292000.0,0.652
14328000.0,0.0
14364000.0,0.5660000000000001
14400000.0,0.015
14436000.0,0.033
14472000.0,0.55
14508000.0,0.0
14544000.0,0.663
14580000.0,0.0
14616000.0,0.249
14652000.0,0.226
14688000.0,0.0
14724000.0,0.683
14760000.0,0.0
14796000.0,0.5670000000000001
14832000.0,0.031
14868000.0,0.037
14904000.0,0.549
14940000.0,0.0
14976000.0,0.72
15012000.0,0.0
15048000.0,0.26
15084000.0,0.153
15120000.0,0.0
15156000.0,0.709
15192000.0,0.0
15228000.0,0.444
15264000.0,0.029
15300000.0,0.037
15336000.0,0.439
15372000.0,0.0
15408000.0,0.426
15444000.0,0.0
15480000.0,0.084
15516000.0,0.154
15552000.0,0.0
15588000.0,0.617
15624000.0,0.0
15660000.0,0.56
15696000.0,0.029
15732000.0,0.033
15768000.0,0.553
15804000.0,0.0
15840000.0,0.7010000000000001
15876000.0,0.0
15912000.0,0.265
15948000.0,0.153
15984000.0,0.0
16020000.0,0.438
16056000.0,0.0
16092000.0,0.475
16128000.0,0.03
16164000.0,0.008
16200000.0,0.24
16236000.0,0.0
16272000.0,0.354
16308000.0,0.0
16344000.0,0.091
16380000.0,0.084
16416000.0,0.0
16452000.0,0.544
16488000.0,0.0
16524000.0,0.534
16560000.0,0.021
16596000.0,0.033
16632000.0,0.472
16668000.0,0.0
16704000.0,0.357
16740000.0,0.0
16776000.0,0.227
16812000.0,0.241
16848000.0,0.0
16884000.0,0.503
16920000.0,0.0
16956000.0,0.451
16992000.0,0.024
17028000.0,0.029
17064000.0,0.252
17100000.0,0.0
17136000.0,0.685
17172000.0,0.0
17208000.0,0.254
17244000.0,0.225
17280000.0,0.0
17316000.0,0.418
17352000.0,0.0
17388000.0,0.145
17424000.0,0.006
17460000.0,0.008
17496000.0,0.511
17532000.0,0.0
17568000.0,0.629
17604000.0,0.0
17640000.0,0.254
17676000.0,0.185
17712000.0,0.0
17748000.0,0.5660000000000001
17784000.0,0.0
17820000.0,0.471
17856000.0,0.01
17892000.0,0.016
17928000.0,0.482
17964000.0,0.0
18000000.0,0.606
18036000.0,0.0
18072000.0,0.206
18108000.0,0.063
18144000.0,0.0
18180000.0,0.484
18216000.0,0.0
18252000.0,0.543
18288000.0,0.013
18324000.0,0.015
18360000.0,0.426
18396000.0,0.0
18432000.0,0.475
18468000.0,0.0
18504000.0,0.086
18540000.0,0.072
18576000.0,0.0
18612000.0,0.626
18648000.0,0.0
18684000.0,0.4
18720000.0,0.007
18756000.0,0.013
18792000.0,0.237
18828000.0,0.0
18864000.0,0.594
18900000.0,0.0
18936000.0,0.199
18972000.0,0.113
19008000.0,0.0
19044000.0,0.681
19080000.0,0.0
19116000.0,0.469
19152000.0,0.0
19188000.0,0.008
19224000.0,0.484
19260000.0,0.0
19296000.0,0.6920000000000001
19332000.0,0.0
19368000.0,0.079
19404000.0,0.052
19440000.0,0.0
19476000.0,0.644
19512000.0,0.0
19548000.0,0.18
19584000.0,0.001
19620000.0,0.004
19656000.0,0.406
19692000.0,0.0
19728000.0,0.645
19764000.0,0.0
19800000.0,0.041
19836000.0,0.185
19872000.0,0.0
19908000.0,0.648
19944000.0,0.0
19980000.0,0.5690000000000001
20016000.0,0.0
20052000.0,0.002
20088000.0,0.502
20124000.0,0.0
20160000.0,0.611
20196000.0,0.0
20232000.0,0.17
20268000.0,0.107
20304000.0,0.0
20340000.0,0.5630000000000001
20376000.0,0.0
20412000.0,0.397
20448000.0,0.0
20484000.0,0.0
20520000.0,0.339
20556000.0,0.0
20592000.0,0.7020000000000001
20628000.0,0.0
20664000.0,0.178
20700000.0,0.073
20736000.0,0.0
20772000.0,0.682
20808000.0,0.0
20844000.0,0.507
20880000.0,0.0
20916000.0,0.0
20952000.0,0.189
20988000.0,0.0
21024000.0,0.6950000000000001
21060000.0,0.0
21096000.0,0.181
21132000.0,0.104
21168000.0,0.0
21204000.0,0.369
21240000.0,0.0
21276000.0,0.445
21312000.0,0.0
21348000.0,0.0
21384000.0,0.254
21420000.0,0.0
21456000.0,0.643
21492000.0,0.0
21528000.0,0.089
21564000.0,0.067
21600000.0,0.0
21636000.0,0.608
21672000.0,0.0
21708000.0,0.303
21744000.0,0.0
21780000.0,0.0
21816000.0,0.496
21852000.0,0.0
21888000.0,0.49
21924000.0,0.0
21960000.0,0.046
21996000.0,0.035
22032000.0,0.0
22068000.0,0.509
22104000.0,0.0
22140000.0,0.236
22176000.0,0.0
22212000.0,0.0
22248000.0,0.33
22284000.0,0.0
22320000.0,0.638
22356000.0,0.0
22392000.0,0.158
22428000.0,0.119
22464000.0,0.0
22500000.0,0.363
22536000.0,0.0
22572000.0,0.303
22608000.0,0.0
22644000.0,0.0
22680000.0,0.185
22716000.0,0.0
22752000.0,0.187
22788000.0,0.0
22824000.0,0.119
22860000.0,0.101
22896000.0,0.0
22932000.0,0.7000000000000001
22968000.0,0.0
23004000.0,0.143
23040000.0,0.0
23076000.0,0.0
23112000.0,0.4
23148000.0,0.0
23184000.0,0.596
23220000.0,0.0
23256000.0,0.112
23292000.0,0.094
23328000.0,0.0
23364000.0,0.598
23400000.0,0.0
23436000.0,0.433
23472000.0,0.0
23508000.0,0.0
23544000.0,0.228
23580000.0,0.0
23616000.0,0.556
23652000.0,0.0
23688000.0,0.074
23724000.0,0.05
23760000.0,0.0
23796000.0,0.622
23832000.0,0.0
23868000.0,0.475
23904000.0,0.0
23940000.0,0.0
23976000.0,0.305
24012000.0,0.0
24048000.0,0.418
24084000.0,0.0
24120000.0,0.007
24156000.0,0.01
24192000.0,0.0
24228000.0,0.082
24264000.0,0.0
24300000.0,0.117
24336000.0,0.0
24372000.0,0.0
24408000.0,0.174
24444000.0,0.0
24480000.0,0.185
24516000.0,0.0
24552000.0,0.043
24588000.0,0.002
24624000.0,0.0
24660000.0,0.172
24696000.0,0.0
24732000.0,0.413
24768000.0,0.0
24804000.0,0.0
24840000.0,0.35
24876000.0,0.0
24912000.0,0.431
24948000.0,0.0
24984000.0,0.023
25020000.0,0.011
25056000.0,0.0
25092000.0,0.5660000000000001
25128000.0,0.0
25164000.0,0.396
25200000.0,0.0
25236000.0,0.0
25272000.0,0.13
25308000.0,0.0
25344000.0,0.307
25380000.0,0.0
25416000.0,0.005
25452000.0,0.002
25488000.0,0.0
25524000.0,0.507
25560000.0,0.0
25596000.0,0.156
25632000.0,0.0
25668000.0,0.0
25704000.0,0.145
25740000.0,0.0
25776000.0,0.376
25812000.0,0.0
25848000.0,0.0
25884000.0,0.095
25920000.0,0.0
25956000.0,0.625
25992000.0,0.0
26028000.0,0.012
26064000.0,0.0
26100000.0,0.0
26136000.0,0.182
26172000.0,0.0
26208000.0,0.431
26244000.0,0.0
26280000.0,0.0
26316000.0,0.117
26352000.0,0.0
26388000.0,0.277
26424000.0,0.0
26460000.0,0.025
26496000.0,0.0
26532000.0,0.0
26568000.0,0.088
26604000.0,0.0
26640000.0,0.058
26676000.0,0.0
26712000.0,0.0
26748000.0,0.068
26784000.0,0.0
26820000.0,0.516
26856000.0,0.0
26892000.0,0.016
26928000.0,0.0
26964000.0,0.0
27000000.0,0.387
27036000.0,0.0
27072000.0,0.123
27108000.0,0.0
27144000.0,0.0
27180000.0,0.018
27216000.0,0.0
27252000.0,0.112
27288000.0,0.0
27324000.0,0.022
27360000.0,0.0
27396000.0,0.0
27432000.0,0.371
27468000.0,0.0
27504000.0,0.091
27540000.0,0.0
27576000.0,0.0
27612000.0,0.007
27648000.0,0.0
27684000.0,0.44
27720000.0,0.0
27756000.0,0.006
27792000.0,0.0
27828000.0,0.0
27864000.0,0.307
27900000.0,0.0
27936000.0,0.198
27972000.0,0.0
28008000.0,0.0
28044000.0,0.031
28080000.0,0.0
28116000.0,0.246
28152000.0,0.0
28188000.0,0.001
28224000.0,0.0
28260000.0,0.0
28296000.0,0.241
28332000.0,0.0
28368000.0,0.304
28404000.0,0.0
28440000.0,0.0
28476000.0,0.0
28512000.0,0.0
28548000.0,0.08
28584000.0,0.0
28620000.0,0.003
28656000.0,0.0
28692000.0,0.0
28728000.0,0.137
28764000.0,0.0
28800000.0,0.112
28836000.0,0.0
28872000.0,0.0
28908000.0,0.0
28944000.0,0.0
28980000.0,0.104
29016000.0,0.0
29052000.0,0.002
29088000.0,0.0
29124000.0,0.0
29160000.0,0.06
29196000.0,0.0
29232000.0,0.116
29268000.0,0.0
29304000.0,0.0
29340000.0,0.0
29376000.0,0.0
29412000.0,0.398
29448000.0,0.0
29484000.0,0.003
29520000.0,0.0
29556000.0,0.0
29592000.0,0.2
29628000.0,0.0
29664000.0,0.036
29700000.0,0.0
29736000.0,0.0
29772000.0,0.0
29808000.0,0.0
29844000.0,0.061
29880000.0,0.0
29916000.0,0.0
29952000.0,0.0
29988000.0,0.0
30024000.0,0.352
30060000.0,0.0
30096000.0,0.334
30132000.0,0.0
30168000.0,0.0
30204000.0,0.0
30240000.0,0.0
30276000.0,0.019
30312000.0,0.0
30348000.0,0.0
30384000.0,0.0
30420000.0,0.0
30456000.0,0.009
30492000.0,0.0
30528000.0,0.021
30564000.0,0.0
30600000.0,0.0
30636000.0,0.0
30672000.0,0.0
30708000.0,0.028
30744000.0,0.0
30780000.0,0.0
30816000.0,0.0
30852000.0,0.0
30888000.0,0.036
30924000.0,0.0
30960000.0,0.216
30996000.0,0.0
31032000.0,0.0
31068000.0,0.0
31104000.0,0.0
31140000.0,0.023
31176000.0,0.0
31212000.0,0.015
31248000.0,0.0
31284000.0,0.0
31320000.0,0.068
31356000.0,0.0
31392000.0,0.063
31428000.0,0.0
31464000.0,0.0
31500000.0,0.0
